Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
88;144673;"Performance Measurement and Metrics";journal;"14678047";"Emerald Group Publishing Ltd.";No;No;0,208;Q3;27;17;44;164;7;43;0,11;9,65;42,11;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2026";"Literature and Literary Theory (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
89;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,207;Q3;13;0;32;0;6;29;0,23;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q3)";"Social Sciences"
90;2600147402;"Ethics and Information Technology";journal;"13881957, 15728439";"Springer Science and Business Media B.V.";No;No;0,207;Q3;87;20;84;613;38;76;0,51;30,65;28,00;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1999-2026";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
91;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,204;Q3;33;41;124;121;26;120;0,22;2,95;48,15;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q2); Library and Information Sciences (Q3)";"Business, Management and Accounting; Social Sciences"
92;4700152789;"Collection Management";journal;"01462679, 15452549";"Routledge";No;No;0,203;Q3;24;22;47;274;9;45;0,19;12,45;56,67;0;United States;Northern America;"Routledge";"1976, 1978-1979, 1981-1999, 2001-2025";"Library and Information Sciences (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
93;18735;"Accountability in Research";journal;"15455815, 08989621";"Taylor and Francis Ltd.";No;No;0,195;Q3;43;19;34;549;9;32;0,32;28,89;34,48;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2026";"Medicine (miscellaneous) (Q2); Education (Q3); Library and Information Sciences (Q3)";"Medicine; Social Sciences"
94;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,188;Q3;41;45;72;964;13;70;0,18;21,42;40,70;0;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Computer Science (miscellaneous) (Q3); Education (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
95;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,188;Q3;17;59;97;767;13;97;0,11;13,00;48,65;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Policy (Q3); Library and Information Sciences (Q3); Health Information Management (Q4)";"Health Professions; Medicine; Social Sciences"
96;6400153106;"Information Development";journal;"17416469, 02666669";"SAGE Publications Ltd";No;No;0,187;Q3;48;22;95;163;10;84;0,12;7,41;29,03;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2026";"Library and Information Sciences (Q3)";"Social Sciences"
97;14013;"Library Journal";journal;"03630277";"Reed Business Information (Cahners)";No;No;0,187;Q3;24;259;595;0;50;237;0,09;0,00;54,00;0;United States;Northern America;"Reed Business Information (Cahners)";"1945-1947, 1972, 1978-1994, 1997-2016";"Library and Information Sciences (Q3)";"Social Sciences"
98;14218;"Ciencias de la Informacion";journal;"16064925, 08644659";"";Yes;Yes;0,169;-;3;0;25;0;1;25;0,06;0,00;0,00;0;Cuba;Latin America;"";"2000-2001";"Management Information Systems (Q3)";"Business, Management and Accounting"
99;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,167;Q3;16;10;15;184;4;14;0,09;18,40;56,25;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
100;4700152804;"Internet Reference Services Quarterly";journal;"15404749, 10875301";"Routledge";No;No;0,164;Q3;24;0;84;0;8;75;0,10;0,00;0,00;0;United States;Northern America;"Routledge";"1996-2002, 2004-2018, 2020-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
101;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,162;Q3;32;8;23;102;4;23;0,19;12,75;22,22;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
102;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,153;Q3;70;27;154;615;34;154;0,24;22,78;26,53;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
103;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,153;Q3;51;21;89;1281;33;89;0,33;61,00;12,50;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Library and Information Sciences (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
104;19700170495;"LIBER Quarterly";journal;"14355205";"";Yes;Yes;0,151;Q3;23;45;135;226;11;115;0,08;5,02;44,74;2;Netherlands;Western Europe;"";"1999-2026";"Library and Information Sciences (Q3)";"Social Sciences"
105;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,150;Q3;44;61;170;1213;46;168;0,28;19,89;26,09;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Library and Information Sciences (Q3); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science; Social Sciences"
106;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,146;Q3;12;25;85;244;3;74;0,06;9,76;61,54;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Education (Q3); E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
107;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,145;Q3;31;12;49;318;22;47;0,25;26,50;56,25;3;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q2); Library and Information Sciences (Q3); Communication (Q4)";"Social Sciences"
108;17900156721;"Journal of Electronic Resources Librarianship";journal;"1941126X, 19411278";"Routledge";No;No;0,143;Q3;18;12;44;544;5;43;0,21;45,33;40,00;0;United States;Northern America;"Routledge";"2008-2025";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
109;4700152763;"Public Services Quarterly";journal;"15229114, 15228959";"Routledge";No;No;0,142;Q3;21;6;21;133;2;19;0,10;22,17;57,14;0;United States;Northern America;"Routledge";"2002-2003, 2006-2026";"Library and Information Sciences (Q3); Public Administration (Q3); Accounting (Q4)";"Business, Management and Accounting; Social Sciences"
110;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,141;Q3;10;90;118;391;6;112;0,06;4,34;28,09;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
111;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,136;Q3;34;41;136;1162;10;135;0,05;28,34;36,00;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Library and Information Sciences (Q3); E-learning (Q4)";"Social Sciences"
112;11000153735;"Bulletin of the American Society for Information Science and Technology";trade journal;"15508366, 19316550";"American Society for Information Science &amp; Technology";No;No;0,134;Q3;20;60;112;14;13;90;0,12;0,23;39,39;4;United States;Northern America;"American Society for Information Science &amp; Technology";"1995, 2001-2008, 2010-2011, 2013";"Library and Information Sciences (Q3)";"Social Sciences"
113;144955;"Education and Information Technologies";journal;"15737608, 13602357";"Springer";No;No;0,134;Q3;121;0;62;0;37;62;0,51;0,00;0,00;0;United States;Northern America;"Springer";"1996-2002, 2005-2026";"Library and Information Sciences (Q3); Education (Q4); E-learning (Q4)";"Social Sciences"
114;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,133;-;42;27;58;579;14;53;0,24;21,44;8,89;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
115;16568;"Science and Technology Libraries";journal;"0194262X, 15411109";"Routledge";No;No;0,132;Q3;27;23;120;411;15;110;0,10;17,87;65,52;0;United States;Northern America;"Routledge";"1980-2008, 2010-2026";"Library and Information Sciences (Q3)";"Social Sciences"
116;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,132;Q3;6;27;80;339;7;77;0,12;12,56;26,67;0;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q3)";"Social Sciences"
117;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,131;Q3;20;29;96;0;8;96;0,04;0,00;50,00;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
118;23776;"Archivaria";journal;"03186954";"Association of Canadian Archivists";No;No;0,130;Q3;35;6;55;144;20;52;0,17;24,00;50,00;0;Canada;Northern America;"Association of Canadian Archivists";"1980, 1989-1990, 1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
119;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,129;Q3;11;0;11;0;1;11;0,09;0,00;0,00;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
120;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,129;Q3;30;20;40;162;5;38;0,13;8,10;40,91;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q3); Management Information Systems (Q4)";"Business, Management and Accounting; Social Sciences"
121;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,126;Q3;15;12;55;153;5;45;0,08;12,75;50,00;0;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q3)";"Social Sciences"
122;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,126;Q3;30;35;18;1178;9;17;0,50;33,66;27,27;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
123;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,123;Q3;16;44;97;299;3;90;0,03;6,80;73,68;0;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
124;4700152796;"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve";journal;"1072303X, 15403572";"Routledge";No;No;0,121;Q4;15;7;26;19;3;26;0,38;2,71;72,73;0;United States;Northern America;"Routledge";"1994, 1996-1997, 2000, 2002-2003, 2005-2021";"Library and Information Sciences (Q4)";"Social Sciences"
125;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,120;Q4;10;106;165;0;14;161;0,09;0,00;33,33;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
126;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,118;Q4;8;20;42;430;5;42;0,12;21,50;29,27;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
127;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,116;Q4;28;37;86;115;14;78;0,13;3,11;22,00;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
128;7600153106;"Malaysian Journal of Library and Information Science";journal;"13946234";"Faculty of Computer Science and Information Technology";No;No;0,115;Q4;31;16;41;248;3;41;0,07;15,50;42,11;0;Malaysia;Asiatic Region;"Faculty of Computer Science and Information Technology";"1996-2025";"Library and Information Sciences (Q4)";"Social Sciences"
129;12881;"Behavioral and Social Sciences Librarian";journal;"01639269, 15444546";"Routledge";No;No;0,114;Q4;19;0;56;0;3;56;0,07;0,00;0,00;0;United States;Northern America;"Routledge";"1979-2002, 2004-2017";"Library and Information Sciences (Q4); Social Sciences (miscellaneous) (Q4)";"Social Sciences"
130;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,113;Q4;31;68;306;0;10;291;0,04;0,00;50,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
131;4700152745;"Library and Archival Security";journal;"01960075, 15409511";"Routledge";No;No;0,111;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1978-1991, 1993-2001, 2003-2013";"Law (Q3); Safety Research (Q3); Library and Information Sciences (Q4)";"Social Sciences"
132;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,110;Q4;24;1;63;7;10;54;0,14;7,00;100,00;1;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
133;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,110;-;23;10;26;399;7;25;0,16;39,90;13,95;1;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
134;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,109;Q4;13;16;41;204;4;38;0,11;12,75;21,43;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
135;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,109;Q4;48;29;131;164;8;131;0,08;5,66;52,94;1;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Management of Technology and Innovation (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
136;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,105;Q4;15;7;17;94;2;15;0,12;13,43;71,43;0;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q4)";"Social Sciences"
137;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,105;Q4;4;0;4;0;0;4;0,00;0,00;0,00;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
138;12083;"Proceedings of the American Antiquarian Society";conference and proceedings;"0044751X";"";No;No;0,104;-;7;9;5;606;0;5;0,00;67,33;62,50;0;United States;Northern America;"";"";"Cultural Studies; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
139;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,103;Q4;11;17;20;826;0;7;0,00;48,59;25,00;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Visual Arts and Performing Arts (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
140;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,102;Q4;7;11;8;131;1;8;0,13;11,91;53,85;0;United States;Northern America;"Music Library Association";"2002-2025";"Music (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
141;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,102;Q4;9;49;112;27;7;84;0,07;0,55;26,67;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q2); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
142;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,102;Q4;14;15;11;323;1;11;0,09;21,53;33,33;2;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
143;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,102;Q4;6;26;100;832;1;100;0,01;32,00;20,00;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Social Sciences"
144;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,102;Q4;6;9;9;339;0;8;0,00;37,67;50,00;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
145;14261;"Yale University Library Gazette";journal;"00440175";"";No;No;0,102;Q4;4;9;10;125;0;10;0,00;13,89;30,00;0;United States;Northern America;"";"1969, 1985, 2001-2007";"Library and Information Sciences (Q4)";"Social Sciences"
146;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,101;Q4;6;10;17;138;1;17;0,06;13,80;10,00;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
147;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,101;Q4;8;33;19;1255;0;19;0,00;38,03;28,13;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
148;14115;"Canadian Journal of Information and Library Science";journal;"19207239, 1195096X";"Canadian Association for Information Science";No;No;0,101;Q4;23;1;30;49;6;30;0,09;49,00;100,00;0;Canada;Northern America;"Canadian Association for Information Science";"1993-2022";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
149;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,101;Q4;8;15;18;199;0;18;0,00;13,27;27,27;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
150;6500153128;"Libraries and the Cultural Record";journal;"19329555, 19324855";"University of Texas Press";No;No;0,101;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"University of Texas Press";"2002-2011";"Conservation (Q3); History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
151;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,101;Q4;19;15;33;1115;2;33;0,10;74,33;35,71;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
152;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,101;Q4;6;3;13;203;0;13;0,00;67,67;50,00;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
153;64154;"NII Journal";journal;"13459996";"Kokuritsu Johogaku Kenkyujo";No;No;0,101;Q4;6;21;34;431;1;34;0,04;20,52;10,00;0;Japan;Asiatic Region;"Kokuritsu Johogaku Kenkyujo";"2000-2004";"Library and Information Sciences (Q4)";"Social Sciences"
154;4700152731;"Public Library Quarterly";journal;"01616846, 15411540";"Routledge";No;No;0,101;Q4;26;39;120;97;2;103;0,00;2,49;37,50;0;United States;Northern America;"Routledge";"1979-1986, 1988-2026";"Library and Information Sciences (Q4)";"Social Sciences"
155;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,101;Q4;10;13;32;0;1;31;0,06;0,00;35,71;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
156;16504;"SIMILE";journal;"14966603";"University of Toronto Press";No;No;0,101;Q4;11;14;14;0;0;14;0,00;0,00;28,57;1;Canada;Northern America;"University of Toronto Press";"2002-2009";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
157;28648;"Studies in Bibliography";journal;"00817600";"University Press of Virginia";No;No;0,101;Q4;13;10;33;542;3;33;0,04;54,20;0,00;0;United States;Northern America;"University Press of Virginia";"1988, 1996-2003, 2005";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
158;35976;"IATUL Proceedings";conference and proceedings;"00188476";"";No;No;0,101;-;2;0;35;0;0;34;0,00;0,00;0,00;0;United States;Northern America;"";"1977, 1980, 1982-1983, 2002";"Library and Information Sciences";"Social Sciences"
159;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,100;Q4;10;0;44;0;4;41;0,09;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
160;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,100;Q4;6;40;46;244;3;46;0,07;6,10;61,11;2;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
161;4700152802;"Journal of Business and Finance Librarianship";journal;"15470644, 08963568";"Routledge";No;No;0,100;Q4;23;33;71;86;1;69;0,02;2,61;39,39;0;United States;Northern America;"Routledge";"1990-1992, 1994, 1996-2026";"E-learning (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4); Marketing (Q4)";"Business, Management and Accounting; Social Sciences"
162;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,100;Q4;10;20;112;159;3;108;0,03;7,95;75,00;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
163;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,100;Q4;11;144;513;1589;19;133;0,05;11,03;0,00;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Library and Information Sciences (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
164;25407;"Elektronnaya Obrabotka Materialov";journal;"00135739";"";No;No;0,100;-;7;94;244;899;6;244;0,03;9,56;38,04;0;Moldova;Eastern Europe;"";"1974-1977, 1979-1980, 1982-1985, 1988, 1991-1994, 2000-2005";"Electrical and Electronic Engineering (Q4)";"Engineering"
165;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;19;52;239;12;52;0,26;12,58;62,50;2;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
166;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;22;64;235;28;64;0,44;10,68;38,46;0;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
167;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;;-;26;52;0;77;0;0;0,00;1,48;0,00;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences; Organizational Behavior and Human Resource Management";"Business, Management and Accounting; Social Sciences"
168;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;12;66;355;143;66;2,00;29,58;10,00;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
169;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;45;188;609;30;188;0,13;13,53;36,07;7;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
170;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;16;18;794;0;16;0,00;49,63;25,00;0;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
171;19400156823;"Issues in Science and Technology Librarianship";journal;"10921206";"Association of College and Research Libraries";Yes;Yes;;-;24;16;83;231;36;80;0,40;14,44;69,57;0;United States;Northern America;"Association of College and Research Libraries";"1996-2026";"Engineering (miscellaneous); Library and Information Sciences";"Engineering; Social Sciences"
172;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;;-;17;8;0;55;0;0;0,00;6,88;70,00;0;United States;Northern America;"Routledge";"2003-2026";"Health (social science); Library and Information Sciences";"Social Sciences"
173;19700201446;"New Review of Academic Librarianship";journal;"13614533, 17407834";"Taylor and Francis Ltd.";No;No;;-;30;10;43;200;6;39;0,17;20,00;68,75;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2026";"E-learning; Library and Information Sciences";"Social Sciences"
174;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;;-;12;12;30;245;1;30;0,00;20,42;78,57;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences";"Social Sciences"
175;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;;-;19;3;18;96;10;18;0,45;32,00;40,00;0;United States;Northern America;"American Library Association";"2014-2025";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
