Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2006);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
88;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,231;Q2;44;99;196;1939;128;192;0,61;19,59;26,20;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Library and Information Sciences (Q2); Hardware and Architecture (Q3); Human-Computer Interaction (Q3); Software (Q3); Computational Theory and Mathematics (Q4)";"Computer Science; Social Sciences"
89;144673;"Performance Measurement and Metrics";journal;"14678047";"Emerald Group Publishing Ltd.";No;No;0,220;Q3;27;24;57;168;25;49;0,50;7,00;59,38;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2026";"Literature and Literary Theory (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
90;145600;"International Journal of Law and Information Technology";journal;"09670769, 14643693";"Oxford University Press";No;No;0,218;Q3;28;12;37;2401;17;37;0,61;200,08;11,76;2;United Kingdom;Western Europe;"Oxford University Press";"1993-2026";"Law (Q2); Library and Information Sciences (Q3)";"Social Sciences"
91;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,217;-;65;133;451;2615;151;435;0,32;19,66;29,80;2;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Engineering (miscellaneous) (Q2); Artificial Intelligence (Q3); Computer Science (miscellaneous) (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3); Information Systems (Q3); Social Sciences (miscellaneous) (Q3); Software (Q3); Theoretical Computer Science (Q4)";"Computer Science; Engineering; Mathematics; Social Sciences"
92;13623;"Searcher: Magazine for Database Professionals";trade journal;"10704795";"Information Today";No;No;0,215;Q3;13;92;264;137;61;223;0,27;1,49;64,29;0;United States;Northern America;"Information Today";"1981-1982, 1998-2008";"Library and Information Sciences (Q3)";"Social Sciences"
93;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,215;Q3;6;32;91;552;11;86;0,13;17,25;40,00;0;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q3)";"Social Sciences"
94;19700182685;"Journal of Library Metadata";journal;"19375034, 19386389";"Taylor and Francis Ltd.";No;No;0,214;Q3;19;0;34;0;6;27;0,27;0,00;0,00;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
95;6400153106;"Information Development";journal;"17416469, 02666669";"SAGE Publications Ltd";No;No;0,207;Q3;48;35;77;523;12;67;0,18;14,94;25,00;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2026";"Library and Information Sciences (Q3)";"Social Sciences"
96;4700152804;"Internet Reference Services Quarterly";journal;"15404749, 10875301";"Routledge";No;No;0,207;Q3;24;45;57;575;23;54;0,40;12,78;45,61;0;United States;Northern America;"Routledge";"1996-2002, 2004-2018, 2020-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
97;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,204;Q3;11;13;9;230;2;9;0,22;17,69;61,54;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
98;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,199;Q3;51;27;78;1114;31;76;0,32;41,26;47,50;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Library and Information Sciences (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
99;29335;"Education for Information";journal;"18758649, 01678329";"SAGE Publications Ltd";No;No;0,197;Q3;24;13;38;295;11;37;0,25;22,69;43,75;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1983-2025";"Education (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
100;11000153735;"Bulletin of the American Society for Information Science and Technology";trade journal;"15508366, 19316550";"American Society for Information Science &amp; Technology";No;No;0,195;Q3;20;55;149;17;45;126;0,26;0,31;36,21;0;United States;Northern America;"American Society for Information Science &amp; Technology";"1995, 2001-2008, 2010-2011, 2013";"Library and Information Sciences (Q3)";"Social Sciences"
101;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,195;Q3;28;39;81;195;16;80;0,32;5,00;16,98;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Computer Science Applications (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
102;4700152758;"Reference Librarian";journal;"02763877, 15411117";"Routledge";No;No;0,195;Q3;27;40;162;735;41;156;0,27;18,38;63,16;0;United States;Northern America;"Routledge";"1982-2025";"Library and Information Sciences (Q3)";"Social Sciences"
103;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,189;Q3;31;95;270;185;30;227;0,14;1,95;53,75;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
104;4700152422;"Journal of Map and Geography Libraries";journal;"15420353, 15420361";"Routledge";No;No;0,187;Q3;17;14;17;280;6;16;0,35;20,00;53,85;0;United States;Northern America;"Routledge";"2004-2026";"Library and Information Sciences (Q3)";"Social Sciences"
105;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,185;Q3;33;33;118;203;17;117;0,18;6,15;44,44;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q2); Library and Information Sciences (Q3)";"Business, Management and Accounting; Social Sciences"
106;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,185;Q3;30;14;46;675;34;45;0,65;48,21;12,00;2;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q3)";"Social Sciences"
107;19700187503;"Australian Academic and Research Libraries";journal;"00048623, 1839471X";"Australian Library and Information Association";No;No;0,184;Q3;36;20;94;403;23;93;0,23;20,15;44,44;0;Australia;Pacific Region;"Australian Library and Information Association";"1955, 1988-2016";"Library and Information Sciences (Q3)";"Social Sciences"
108;21100423114;"11th European Wireless Conference 2005 - Next Generation Wireless and Mobile Communications and Services, European Wireless 2005";conference and proceedings;"-";"";No;No;0,184;-;12;0;137;0;72;136;0,53;0,00;0,00;0;United States;Northern America;"";"";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
109;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,182;Q3;30;31;88;1092;38;87;0,30;35,23;18,18;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Computer Networks and Communications (Q3); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
110;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,179;Q3;70;24;69;501;72;68;0,81;20,88;28,79;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
111;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,174;Q3;48;48;96;711;23;93;0,22;14,81;23,08;3;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Computer Networks and Communications (Q3); Library and Information Sciences (Q3); Management of Technology and Innovation (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
112;4700152782;"College and Undergraduate Libraries";journal;"10691316, 15452530";"Routledge";No;No;0,173;Q3;26;40;35;508;12;35;0,38;12,70;73,21;0;United States;Northern America;"Routledge";"1994-2004, 2006-2026";"Education (Q3); Library and Information Sciences (Q3); E-learning (Q4)";"Social Sciences"
113;16034;"Research Strategies";journal;"07343310";"Pergamon Press Ltd.";No;No;0,172;Q3;26;0;63;0;10;58;0,05;0,00;0,00;0;United Kingdom;Western Europe;"Pergamon Press Ltd.";"1997-1998, 2000-2001, 2003-2005";"Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
114;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,170;Q3;31;13;40;660;30;40;0,46;50,77;55,00;1;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q2); Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
115;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,169;Q3;17;100;198;1566;23;161;0,13;15,66;58,62;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Policy (Q3); Library and Information Sciences (Q3); Health Information Management (Q4)";"Health Professions; Medicine; Social Sciences"
116;12085;"American Archivist";journal;"03609081";"Society of American Archivists";No;No;0,162;Q3;37;23;51;477;13;38;0,13;20,74;78,26;3;United States;Northern America;"Society of American Archivists";"1938-2025";"Arts and Humanities (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
117;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,162;Q3;16;46;128;294;10;128;0,07;6,39;84,62;0;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
118;6500153128;"Libraries and the Cultural Record";journal;"19329555, 19324855";"University of Texas Press";No;No;0,162;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"University of Texas Press";"2002-2011";"Conservation (Q2); History (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
119;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,161;Q3;15;49;44;941;6;37;0,16;19,20;39,66;0;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q3)";"Social Sciences"
120;144955;"Education and Information Technologies";journal;"15737608, 13602357";"Springer";No;No;0,160;Q3;121;27;24;793;14;23;0,58;29,37;36,11;6;United States;Northern America;"Springer";"1996-2002, 2005-2026";"Education (Q3); Library and Information Sciences (Q3); E-learning (Q4)";"Social Sciences"
121;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,155;Q3;11;14;46;696;3;23;0,03;49,71;71,43;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Visual Arts and Performing Arts (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
122;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,153;Q3;30;23;62;174;23;55;0,38;7,57;52,38;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q3); Management Information Systems (Q3)";"Business, Management and Accounting; Social Sciences"
123;144748;"Journal of Information and Computational Science";journal;"15487741";"Binary Information Press";No;No;0,151;Q3;28;125;252;1316;40;252;0,16;10,53;37,00;0;United States;Northern America;"Binary Information Press";"2004-2015";"Computer Graphics and Computer-Aided Design (Q3); Library and Information Sciences (Q3); Computational Theory and Mathematics (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
124;16800154717;"IFLA Journal";journal;"03400352, 17452651";"SAGE Publications Ltd";No;No;0,150;Q3;31;38;135;561;16;123;0,12;14,76;50,00;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"1975-2026";"Library and Information Sciences (Q3)";"Social Sciences"
125;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,150;Q3;16;7;29;260;4;28;0,16;37,14;50,00;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
126;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,148;Q3;32;35;37;694;7;37;0,21;19,83;30,00;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
127;21100258422;"AusDM 2005 Proc. - 4th Australasian Data Mining Conf. - Collocated with the 18th Australian Joint Conf. on Artificial Intelligence, AI 2005 and the 2nd Australian Conf. on Artifical Life, ACAL 2005";conference and proceedings;"-";"";No;No;0,147;-;5;0;17;0;9;16;0,53;0,00;0,00;0;Australia;Pacific Region;"";"";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
128;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,146;Q3;13;13;28;834;2;25;0,07;64,15;56,25;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q3)";"Social Sciences"
129;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,145;Q3;15;19;43;177;5;39;0,14;9,32;64,29;0;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q3)";"Social Sciences"
130;66135;"Proceedings of the IASTED International Conference on Information and Knowledge Sharing";conference and proceedings;"-";"";No;No;0,143;-;7;0;54;0;19;53;0,00;0,00;0,00;0;United States;Northern America;"";"";"Development; Library and Information Sciences";"Social Sciences"
131;7600153106;"Malaysian Journal of Library and Information Science";journal;"13946234";"Faculty of Computer Science and Information Technology";No;No;0,141;Q3;31;14;44;229;8;44;0,18;16,36;35,29;0;Malaysia;Asiatic Region;"Faculty of Computer Science and Information Technology";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
132;17900156721;"Journal of Electronic Resources Librarianship";journal;"1941126X, 19411278";"Routledge";No;No;0,140;Q3;18;12;26;226;3;25;0,00;18,83;46,67;0;United States;Northern America;"Routledge";"2008-2025";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
133;144983;"Archival Science";journal;"13890166, 15737500";"Springer Science and Business Media B.V.";No;No;0,139;Q4;48;24;53;771;4;51;0,03;32,13;55,56;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2001-2026";"History (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
134;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,136;-;42;20;73;621;21;64;0,22;31,05;11,43;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
135;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,135;Q4;10;76;256;696;13;240;0,05;9,16;33,72;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
136;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,134;Q4;24;24;55;475;10;50;0,19;19,79;19,35;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
137;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;0,131;Q4;17;38;60;282;9;59;0,13;7,42;76,32;0;United States;Northern America;"Routledge";"2003-2026";"Health (social science) (Q3); Library and Information Sciences (Q4)";"Social Sciences"
138;4700152802;"Journal of Business and Finance Librarianship";journal;"15470644, 08963568";"Routledge";No;No;0,129;Q4;23;34;79;145;5;75;0,11;4,26;53,33;0;United States;Northern America;"Routledge";"1990-1992, 1994, 1996-2026";"Marketing (Q3); E-learning (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Social Sciences"
139;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,128;Q4;20;30;97;412;18;97;0,21;13,73;65,71;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q3); Library and Information Sciences (Q4)";"Social Sciences"
140;23776;"Archivaria";journal;"03186954";"Association of Canadian Archivists";No;No;0,124;Q4;35;24;45;1673;13;40;0,28;69,71;48,00;0;Canada;Northern America;"Association of Canadian Archivists";"1980, 1989-1990, 1996-2025";"Library and Information Sciences (Q4)";"Social Sciences"
141;16504;"SIMILE";journal;"14966603";"University of Toronto Press";No;No;0,124;Q4;11;13;42;435;7;42;0,14;33,46;50,00;0;Canada;Northern America;"University of Toronto Press";"2002-2009";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
142;64154;"NII Journal";journal;"13459996";"Kokuritsu Johogaku Kenkyujo";No;No;0,121;Q4;6;0;27;0;7;27;0,17;0,00;0,00;0;Japan;Asiatic Region;"Kokuritsu Johogaku Kenkyujo";"2000-2004";"Library and Information Sciences (Q4)";"Social Sciences"
143;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,120;Q4;14;17;58;215;7;41;0,09;12,65;47,06;0;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
144;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,118;Q4;10;88;299;0;27;288;0,10;0,00;21,74;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
145;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,117;Q4;41;39;86;652;21;84;0,20;16,72;59,52;0;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Computer Science (miscellaneous) (Q4); Education (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
146;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,116;-;23;17;30;18;7;30;0,10;1,06;20,83;0;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q4)";"Medicine"
147;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,114;Q4;6;33;109;197;7;109;0,10;5,97;80,85;1;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
148;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,113;Q4;13;19;48;208;6;45;0,09;10,95;26,67;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
149;21100220376;"Association for Information Systems - 26th International Conference on Information Systems, ICIS 2005: Forever New Frontiers";conference and proceedings;"-";"";No;No;0,113;-;15;0;85;0;36;84;0,42;0,00;0,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
150;145507;"Cybermetrics";journal;"11375019";"";Yes;No;0,111;Q4;16;13;5;233;7;5;1,40;17,92;60,00;0;Spain;Western Europe;"";"1997, 1999-2002, 2004-2013, 2015";"Library and Information Sciences (Q4)";"Social Sciences"
151;4800152306;"Journal of Digital Information Management (discontinued)";journal;"09727272";"Digital Information Research Foundation";No;No;0,111;Q4;18;43;2;835;0;2;0,00;19,42;21,74;0;India;Asiatic Region;"Digital Information Research Foundation";"2004, 2006-2017";"Information Systems (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
152;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,111;Q4;6;39;65;722;8;63;0,15;18,51;36,36;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Social Sciences"
153;21100220352;"Association for Information Systems - 11th Americas Conference on Information Systems, AMCIS 2005: A Conference on a Human Scale";conference and proceedings;"-";"";No;No;0,111;-;11;0;293;0;45;289;0,15;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
154;19700170495;"LIBER Quarterly";journal;"14355205";"";Yes;Yes;0,110;Q4;23;41;120;283;7;110;0,08;6,90;51,22;3;Netherlands;Western Europe;"";"1999-2026";"Library and Information Sciences (Q4)";"Social Sciences"
155;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,110;Q4;9;26;104;121;3;70;0,04;4,65;5,88;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q2); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
156;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,107;Q4;9;0;3;0;0;3;0,00;0,00;0,00;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
157;144630;"Progress in Informatics";journal;"13498614, 13498606";"National Institute of Informatics";No;No;0,107;Q4;13;7;16;120;6;16;0,38;17,14;12,50;0;Japan;Asiatic Region;"National Institute of Informatics";"2005-2014";"Computer Science (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
158;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,105;Q4;8;22;63;504;9;58;0,07;22,91;20,45;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
159;4700152763;"Public Services Quarterly";journal;"15229114, 15228959";"Routledge";No;No;0,104;Q4;21;30;6;301;1;6;0,00;10,03;78,72;1;United States;Northern America;"Routledge";"2002-2003, 2006-2026";"Accounting (Q4); Library and Information Sciences (Q4); Public Administration (Q4)";"Business, Management and Accounting; Social Sciences"
160;25407;"Elektronnaya Obrabotka Materialov";journal;"00135739";"";No;No;0,104;-;7;0;287;0;7;287;0,03;0,00;0,00;0;Moldova;Eastern Europe;"";"1974-1977, 1979-1980, 1982-1985, 1988, 1991-1994, 2000-2005";"Electrical and Electronic Engineering (Q4)";"Engineering"
161;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,103;Q4;26;73;164;75;14;164;0,09;1,03;29,03;5;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q4); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
162;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,102;Q4;12;17;72;118;3;56;0,02;6,94;73,33;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Education (Q4); E-learning (Q4); Library and Information Sciences (Q4)";"Social Sciences"
163;4700152745;"Library and Archival Security";journal;"01960075, 15409511";"Routledge";No;No;0,102;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1978-1991, 1993-2001, 2003-2013";"Law (Q4); Library and Information Sciences (Q4); Safety Research (Q4)";"Social Sciences"
164;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,102;Q4;6;7;11;296;0;11;0,00;42,29;46,15;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
165;4700152731;"Public Library Quarterly";journal;"01616846, 15411540";"Routledge";No;No;0,102;Q4;26;38;77;451;1;71;0,03;11,87;59,18;0;United States;Northern America;"Routledge";"1979-1986, 1988-2026";"Library and Information Sciences (Q4)";"Social Sciences"
166;21100495982;"Association for Information Systems - 11th Americas Conference on Information Systems, AMCIS 2005: A Conference on a Human Scale";conference and proceedings;"-";"";No;No;0,102;-;9;0;236;0;39;233;0,17;0,00;0,00;0;United States;Northern America;"";"";"Electrical and Electronic Engineering; Hardware and Architecture";"Computer Science; Engineering"
167;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,101;Q4;10;19;26;1284;0;23;0,00;67,58;42,11;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
168;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,101;Q4;6;10;25;302;5;25;0,20;30,20;0,00;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
169;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,101;Q4;8;8;32;507;1;23;0,06;63,38;66,67;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
170;300147004;"Journal of Educational Media and Library Sciences";journal;"1013090X";"Tamkang University";Yes;Yes;0,101;Q4;10;24;30;686;1;29;0,03;28,58;54,76;0;Taiwan;Asiatic Region;"Tamkang University";"2005-2025";"Archeology (arts and humanities) (Q4); Conservation (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
171;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,101;Q4;10;6;28;159;0;26;0,00;26,50;0,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
172;28648;"Studies in Bibliography";journal;"00817600";"University Press of Virginia";No;No;0,101;Q4;13;0;21;0;2;21;0,00;0,00;0,00;0;United States;Northern America;"University Press of Virginia";"1988, 1996-2003, 2005";"Literature and Literary Theory (Q2); Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
173;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,101;Q4;6;4;22;238;0;19;0,00;59,50;50,00;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
174;14261;"Yale University Library Gazette";journal;"00440175";"";No;No;0,101;Q4;4;9;23;107;1;22;0,00;11,89;71,43;0;United States;Northern America;"";"1969, 1985, 2001-2007";"Library and Information Sciences (Q4)";"Social Sciences"
