Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
89;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,252;-;65;137;377;1654;84;367;0,20;12,07;15,79;4;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q4)";"Computer Science; Engineering; Mathematics; Social Sciences"
90;15386;"Online Information Review";journal;"14684527, 14684535";"Emerald Publishing";No;No;0,246;Q3;85;44;302;698;92;255;0,36;15,86;34,04;9;United Kingdom;Western Europe;"Emerald Publishing";"1980-1995, 1997, 1999-2026";"Computer Science Applications (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
91;4700152796;"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve";journal;"1072303X, 15403572";"Routledge";No;No;0,244;Q3;15;0;15;0;3;15;0,20;0,00;0,00;0;United States;Northern America;"Routledge";"1994, 1996-1997, 2000, 2002-2003, 2005-2021";"Library and Information Sciences (Q3)";"Social Sciences"
92;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,243;Q3;20;32;112;953;25;112;0,34;29,78;48,48;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q2); Library and Information Sciences (Q3)";"Social Sciences"
93;4700152782;"College and Undergraduate Libraries";journal;"10691316, 15452530";"Routledge";No;No;0,236;Q3;26;26;46;231;9;46;0,25;8,88;52,94;0;United States;Northern America;"Routledge";"1994-2004, 2006-2026";"E-learning (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
94;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;0,229;Q3;17;21;8;183;2;7;0,25;8,71;69,70;0;United States;Northern America;"Routledge";"2003-2026";"Health (social science) (Q3); Library and Information Sciences (Q3)";"Social Sciences"
95;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,228;Q3;13;19;22;476;6;20;0,55;25,05;59,26;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q3)";"Social Sciences"
96;21100814051;"Information Discovery and Delivery";journal;"23986247";"Emerald Group Publishing Ltd.";No;No;0,227;Q3;30;92;308;311;33;296;0,11;3,38;51,35;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2026";"Library and Information Sciences (Q3)";"Social Sciences"
97;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,220;Q3;31;13;44;391;38;43;1,04;30,08;45,83;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q2); Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
98;144645;"Library Review";journal;"00242535";"Emerald Group Publishing Ltd.";No;No;0,217;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1927-2017";"Library and Information Sciences (Q3)";"Social Sciences"
99;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,214;Q3;41;26;117;445;28;114;0,23;17,12;35,56;0;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Computer Science (miscellaneous) (Q3); Education (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
100;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,207;Q3;28;23;101;167;19;95;0,09;7,26;25,00;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Information Systems (Q3); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
101;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,205;Q3;51;34;76;1177;24;75;0,26;34,62;22,92;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Social Sciences (miscellaneous) (Q2); Library and Information Sciences (Q3)";"Social Sciences"
102;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,195;Q3;70;23;110;640;44;110;0,38;27,83;31,25;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
103;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,193;Q3;30;8;56;310;13;56;0,17;38,75;26,32;0;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q3)";"Social Sciences"
104;16568;"Science and Technology Libraries";journal;"0194262X, 15411109";"Routledge";No;No;0,189;Q3;27;60;128;1005;29;119;0,00;16,75;53,42;0;United States;Northern America;"Routledge";"1980-2008, 2010-2026";"Library and Information Sciences (Q3)";"Social Sciences"
105;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,179;Q3;10;83;191;393;11;176;0,06;4,73;31,25;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
106;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,173;Q3;14;23;26;354;4;25;0,15;15,39;47,06;1;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
107;4700152804;"Internet Reference Services Quarterly";journal;"15404749, 10875301";"Routledge";No;No;0,171;Q3;24;11;49;220;10;47;0,27;20,00;60,00;0;United States;Northern America;"Routledge";"1996-2002, 2004-2018, 2020-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
108;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,171;Q3;16;43;141;342;9;134;0,06;7,95;75,93;0;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
109;12881;"Behavioral and Social Sciences Librarian";journal;"01639269, 15444546";"Routledge";No;No;0,169;Q3;19;23;42;523;5;42;0,11;22,74;58,62;0;United States;Northern America;"Routledge";"1979-2002, 2004-2017";"Library and Information Sciences (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
110;144955;"Education and Information Technologies";journal;"15737608, 13602357";"Springer";No;No;0,169;Q3;121;0;41;0;24;41;0,73;0,00;0,00;0;United States;Northern America;"Springer";"1996-2002, 2005-2026";"Education (Q3); E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
111;13623;"Searcher: Magazine for Database Professionals";trade journal;"10704795";"Information Today";No;No;0,169;Q3;13;82;154;61;20;140;0,14;0,74;70,45;0;United States;Northern America;"Information Today";"1981-1982, 1998-2008";"Library and Information Sciences (Q3)";"Social Sciences"
112;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,168;Q3;48;38;115;222;15;113;0,19;5,84;50,00;1;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Computer Networks and Communications (Q3); Library and Information Sciences (Q3); Management of Technology and Innovation (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
113;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,166;Q3;33;37;124;89;26;124;0,18;2,41;40,74;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Business, Management and Accounting; Social Sciences"
114;16504;"SIMILE";journal;"14966603";"University of Toronto Press";No;No;0,161;Q3;11;14;28;264;7;28;0,25;18,86;56,25;0;Canada;Northern America;"University of Toronto Press";"2002-2009";"Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
115;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,160;Q3;12;19;76;58;4;65;0,08;3,05;42,86;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Education (Q3); E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
116;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,157;Q3;44;65;184;1316;74;181;0,40;20,25;23,84;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Library and Information Sciences (Q3); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science; Social Sciences"
117;145600;"International Journal of Law and Information Technology";journal;"09670769, 14643693";"Oxford University Press";No;No;0,156;Q3;28;8;40;1047;7;40;0,08;130,88;50,00;1;United Kingdom;Western Europe;"Oxford University Press";"1993-2026";"Law (Q2); Library and Information Sciences (Q3)";"Social Sciences"
118;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,156;Q3;30;28;53;1101;12;51;0,23;39,32;22,00;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Computer Networks and Communications (Q3); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
119;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,156;-;42;23;77;541;13;68;0,17;23,52;22,73;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
120;7600153106;"Malaysian Journal of Library and Information Science";journal;"13946234";"Faculty of Computer Science and Information Technology";No;No;0,154;Q3;31;14;43;327;6;43;0,07;23,36;25,00;0;Malaysia;Asiatic Region;"Faculty of Computer Science and Information Technology";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
121;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,153;Q3;15;30;24;281;6;21;0,25;9,37;66,67;0;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q3)";"Social Sciences"
122;15069;"World Patent Information";journal;"01722190";"Elsevier Ltd";No;No;0,152;Q4;42;45;112;384;64;94;0,52;8,53;26,32;4;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Process Chemistry and Technology (Q2); Renewable Energy, Sustainability and the Environment (Q3); Bioengineering (Q4); Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
123;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,147;Q4;24;28;57;371;19;48;0,19;13,25;27,59;1;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
124;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,139;Q4;17;65;140;914;13;131;0,11;14,06;50,00;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Information Management (Q4); Health Policy (Q4); Library and Information Sciences (Q4)";"Health Professions; Medicine; Social Sciences"
125;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,134;Q4;13;13;44;203;7;39;0,14;15,62;25,00;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
126;11000153735;"Bulletin of the American Society for Information Science and Technology";trade journal;"15508366, 19316550";"American Society for Information Science &amp; Technology";No;No;0,133;Q4;20;41;172;143;26;139;0,12;3,49;47,73;3;United States;Northern America;"American Society for Information Science &amp; Technology";"1995, 2001-2008, 2010-2011, 2013";"Library and Information Sciences (Q4)";"Social Sciences"
127;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,130;Q4;6;18;126;91;9;126;0,10;5,06;55,56;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q2); Library and Information Sciences (Q4)";"Social Sciences"
128;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,128;-;23;9;29;44;14;29;0,38;4,89;19,05;1;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
129;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,127;Q4;6;33;86;289;1;86;0,01;8,76;75,86;0;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
130;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,126;Q4;31;102;292;191;12;268;0,06;1,87;61,43;2;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
131;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,122;Q4;11;148;453;1670;38;71;0,06;11,28;0,00;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Literature and Literary Theory (Q1); Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
132;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,120;Q4;9;25;125;44;4;85;0,04;1,76;27,78;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q1); Media Technology (Q2); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
133;66135;"Proceedings of the IASTED International Conference on Information and Knowledge Sharing";conference and proceedings;"-";"";No;No;0,117;-;7;0;54;0;20;53;0,37;0,00;0,00;0;United States;Northern America;"";"";"Development; Library and Information Sciences";"Social Sciences"
134;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,114;Q4;34;58;125;992;10;124;0,09;17,10;41,38;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"E-learning (Q4); Library and Information Sciences (Q4)";"Social Sciences"
135;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,113;Q4;8;10;23;208;1;17;0,06;20,80;28,57;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
136;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,112;Q4;11;5;11;139;1;11;0,20;27,80;50,00;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
137;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,112;Q4;30;18;50;133;4;46;0,05;7,39;50,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Social Sciences"
138;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,110;Q4;10;103;247;2;23;238;0,09;0,02;35,71;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
139;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,106;Q4;8;43;62;767;3;61;0,02;17,84;28,21;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
140;25407;"Elektronnaya Obrabotka Materialov";journal;"00135739";"";No;No;0,106;-;7;98;261;1177;11;261;0,05;12,01;38,98;0;Moldova;Eastern Europe;"";"1974-1977, 1979-1980, 1982-1985, 1988, 1991-1994, 2000-2005";"Electrical and Electronic Engineering (Q4)";"Engineering"
141;4700152802;"Journal of Business and Finance Librarianship";journal;"15470644, 08963568";"Routledge";No;No;0,103;Q4;23;21;78;133;1;75;0,01;6,33;44,44;0;United States;Northern America;"Routledge";"1990-1992, 1994, 1996-2026";"E-learning (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4); Marketing (Q4)";"Business, Management and Accounting; Social Sciences"
142;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,102;Q4;10;16;120;124;7;117;0,10;7,75;33,33;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
143;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,102;Q4;6;4;11;261;0;11;0,00;65,25;50,00;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
144;64154;"NII Journal";journal;"13459996";"Kokuritsu Johogaku Kenkyujo";No;No;0,102;Q4;6;6;49;122;8;49;0,14;20,33;6,25;0;Japan;Asiatic Region;"Kokuritsu Johogaku Kenkyujo";"2000-2004";"Library and Information Sciences (Q4)";"Social Sciences"
145;12083;"Proceedings of the American Antiquarian Society";conference and proceedings;"0044751X";"";No;No;0,102;-;7;6;13;461;0;13;0,00;76,83;33,33;0;United States;Northern America;"";"";"Cultural Studies; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
146;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,101;Q4;10;17;34;363;0;32;0,00;21,35;52,63;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
147;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,101;Q4;6;4;27;35;1;27;0,04;8,75;0,00;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
148;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,101;Q4;7;34;19;391;0;19;0,00;11,50;63,89;0;United States;Northern America;"Music Library Association";"2002-2025";"Music (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
149;6400153106;"Information Development";journal;"17416469, 02666669";"SAGE Publications Ltd";No;No;0,101;Q4;48;25;87;206;3;77;0,00;8,24;40,74;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2026";"Library and Information Sciences (Q4)";"Social Sciences"
150;17900156721;"Journal of Electronic Resources Librarianship";journal;"1941126X, 19411278";"Routledge";No;No;0,101;Q4;18;0;26;0;0;25;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"2008-2025";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
151;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,101;Q4;19;15;36;1260;4;34;0,12;84,00;23,08;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
152;4700152745;"Library and Archival Security";journal;"01960075, 15409511";"Routledge";No;No;0,101;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1978-1991, 1993-2001, 2003-2013";"Law (Q4); Library and Information Sciences (Q4); Safety Research (Q4)";"Social Sciences"
153;4700152763;"Public Services Quarterly";journal;"15229114, 15228959";"Routledge";No;No;0,101;Q4;21;0;27;0;0;25;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"2002-2003, 2006-2026";"Accounting (Q4); Library and Information Sciences (Q4); Public Administration (Q4)";"Business, Management and Accounting; Social Sciences"
154;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,101;Q4;10;10;30;0;1;28;0,06;0,00;20,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
155;16552;"School Library Media Research";journal;"15234320";"American Library Association";Yes;No;0,101;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"American Library Association";"2000-2014";"Media Technology (Q3); Library and Information Sciences (Q4)";"Engineering; Social Sciences"
156;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,101;Q4;11;16;37;822;1;15;0,03;51,38;50,00;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Visual Arts and Performing Arts (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
157;28648;"Studies in Bibliography";journal;"00817600";"University Press of Virginia";No;No;0,101;Q4;13;0;38;0;2;38;0,00;0,00;0,00;0;United States;Northern America;"University Press of Virginia";"1988, 1996-2003, 2005";"Literature and Literary Theory (Q2); Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
158;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,101;Q4;6;7;18;230;0;16;0,00;32,86;33,33;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
159;14261;"Yale University Library Gazette";journal;"00440175";"";No;No;0,101;Q4;4;5;19;98;0;19;0,00;19,60;33,33;0;United States;Northern America;"";"1969, 1985, 2001-2007";"Library and Information Sciences (Q4)";"Social Sciences"
160;14218;"Ciencias de la Informacion";journal;"16064925, 08644659";"";Yes;Yes;0,101;-;3;0;18;0;1;18;0,00;0,00;0,00;0;Cuba;Latin America;"";"2000-2001";"Management Information Systems (Q4)";"Business, Management and Accounting"
161;35976;"IATUL Proceedings";conference and proceedings;"00188476";"";No;No;0,101;-;2;0;35;0;1;34;0,03;0,00;0,00;0;United States;Northern America;"";"1977, 1980, 1982-1983, 2002";"Library and Information Sciences";"Social Sciences"
162;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,100;Q4;8;16;52;1009;0;52;0,00;63,06;80,00;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
163;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,100;Q4;26;54;52;79;0;52;0,00;1,46;42,86;4;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q4); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
164;4700152731;"Public Library Quarterly";journal;"01616846, 15411540";"Routledge";No;No;0,100;Q4;26;28;122;196;0;102;0,00;7,00;52,63;0;United States;Northern America;"Routledge";"1979-1986, 1988-2026";"Library and Information Sciences (Q4)";"Social Sciences"
165;145108;"Biomedical Digital Libraries";journal;"17425581";"";No;No;;-;9;3;0;85;0;0;0,00;28,33;60,00;0;United Kingdom;Western Europe;"";"2004-2007";"Library and Information Sciences";"Social Sciences"
166;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;22;54;256;31;54;0,46;11,64;48,48;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
167;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;26;63;335;23;63;0,42;12,88;40,00;1;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
168;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;18;40;605;96;40;1,31;33,61;23,26;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
169;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;51;190;741;33;190;0,16;14,53;47,30;7;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
170;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;12;33;865;11;31;0,33;72,08;46,15;1;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
171;145200;"International Journal on Digital Libraries";journal;"14325012, 14321300";"Springer Verlag";No;No;;-;42;35;0;640;0;0;0,00;18,29;30,00;1;Germany;Western Europe;"Springer Verlag";"1997-1998, 2000, 2004-2010, 2012-2026";"Library and Information Sciences";"Social Sciences"
172;19400156823;"Issues in Science and Technology Librarianship";journal;"10921206";"Association of College and Research Libraries";Yes;Yes;;-;24;23;73;289;58;72;0,72;12,57;75,00;1;United States;Northern America;"Association of College and Research Libraries";"1996-2026";"Engineering (miscellaneous); Library and Information Sciences";"Engineering; Social Sciences"
173;4800152306;"Journal of Digital Information Management (discontinued)";journal;"09727272";"Digital Information Research Foundation";No;No;;-;18;2;0;48;0;0;0,00;24,00;40,00;0;India;Asiatic Region;"Digital Information Research Foundation";"2004, 2006-2017";"Information Systems; Library and Information Sciences; Management Information Systems";"Business, Management and Accounting; Computer Science; Social Sciences"
174;130065;"Journal of Enterprise Information Management";journal;"17410398";"Emerald Publishing";No;No;;-;100;36;0;1170;0;0;0,00;32,50;20,51;4;United Kingdom;Western Europe;"Emerald Publishing";"2004-2026";"Decision Sciences (miscellaneous); Information Systems; Library and Information Sciences; Management of Technology and Innovation";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
175;144748;"Journal of Information and Computational Science";journal;"15487741";"Binary Information Press";No;No;;-;28;139;0;973;0;0;0,00;7,00;33,80;0;United States;Northern America;"Binary Information Press";"2004-2015";"Computational Theory and Mathematics; Computer Graphics and Computer-Aided Design; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
176;4700152829;"Journal of Library and Information Services in Distance Learning";journal;"15332918, 1533290X";"Routledge";No;No;;-;19;18;0;371;0;0;0,00;20,61;42,11;0;United States;Northern America;"Routledge";"2004-2007, 2009-2025";"E-learning; Library and Information Sciences";"Social Sciences"
