Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
82;21100242609;"Insights: the UKSG Journal";journal;"20487754";"United Kingdom Serials Group";Yes;Yes;0,410;Q2;21;26;113;546;93;97;0,92;21,00;58,00;0;United Kingdom;Western Europe;"United Kingdom Serials Group";"2012-2026";"Library and Information Sciences (Q2)";"Social Sciences"
83;21100805777;"Information and Learning Science";journal;"23985356, 23985348";"Emerald Publishing";No;No;0,406;Q2;43;70;159;2719;218;147;1,60;38,84;51,55;0;United Kingdom;Western Europe;"Emerald Publishing";"2017-2026";"Education (Q2); Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
84;21100814051;"Information Discovery and Delivery";journal;"23986247";"Emerald Group Publishing Ltd.";No;No;0,404;Q2;30;27;73;1368;135;70;2,02;50,67;32,47;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2026";"Computer Science (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
85;4700152782;"College and Undergraduate Libraries";journal;"10691316, 15452530";"Routledge";No;No;0,403;Q2;26;5;90;71;83;88;0,88;14,20;50,00;0;United States;Northern America;"Routledge";"1994-2004, 2006-2026";"Education (Q2); Library and Information Sciences (Q2); E-learning (Q3)";"Social Sciences"
86;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,398;Q2;30;30;62;1401;101;60;1,68;46,70;37,70;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q2); Management Information Systems (Q2)";"Business, Management and Accounting; Social Sciences"
87;12690;"Information Research";journal;"13681613";"University of Boras";Yes;Yes;0,397;Q2;61;41;120;2108;158;110;0,81;51,41;54,64;1;Sweden;Western Europe;"University of Boras";"1996-2026";"Library and Information Sciences (Q2)";"Social Sciences"
88;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,397;Q2;48;59;93;4861;307;92;3,48;82,39;38,89;0;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Computer Networks and Communications (Q2); Information Systems (Q2); Library and Information Sciences (Q2); Management of Technology and Innovation (Q2); Computer Science Applications (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
89;13360;"Knowledge Organization (discontinued)";journal;"09437444";"International Society for Knowledge Organization";No;No;0,395;Q2;37;47;143;2179;207;137;1,29;46,36;35,62;3;Germany;Western Europe;"International Society for Knowledge Organization";"1993-2024";"Library and Information Sciences (Q2)";"Social Sciences"
90;21100199774;"Evidence Based Library and Information Practice";journal;"1715720X";"University of Alberta";Yes;Yes;0,393;Q2;22;73;194;1139;107;168;0,45;15,60;77,14;1;Canada;Northern America;"University of Alberta";"2011-2025";"Library and Information Sciences (Q2)";"Social Sciences"
91;19700170495;"LIBER Quarterly";journal;"14355205";"";Yes;Yes;0,392;Q2;23;17;69;450;65;66;0,93;26,47;47,83;1;Netherlands;Western Europe;"";"1999-2026";"Library and Information Sciences (Q2)";"Social Sciences"
92;21100867250;"Journal of Open Research Software";journal;"20499647";"Ubiquity Press";Yes;No;0,385;Q2;20;30;61;515;133;61;2,18;17,17;19,77;0;United Kingdom;Western Europe;"Ubiquity Press";"2018-2026";"Information Systems (Q2); Library and Information Sciences (Q2); Software (Q2)";"Computer Science; Social Sciences"
93;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,384;Q2;33;24;51;1373;128;50;2,61;57,21;33,87;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Business, Management and Accounting; Social Sciences"
94;15133;"Information Retrieval Journal";journal;"13864564, 15737659";"Springer Science and Business Media B.V.";No;No;0,379;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1999-2023";"Information Systems (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
95;11500153514;"Revista Espanola de Documentacion Cientifica";journal;"02100614, 19884621";"CSIC Consejo Superior de Investigaciones Cientificas";Yes;Yes;0,369;Q2;24;30;92;1264;115;92;1,29;42,13;35,35;5;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"1984, 2008-2025";"Library and Information Sciences (Q2)";"Social Sciences"
96;145200;"International Journal on Digital Libraries";journal;"14325012, 14321300";"Springer Verlag";No;No;0,367;Q2;42;26;82;1202;161;73;2,04;46,23;18,67;3;Germany;Western Europe;"Springer Verlag";"1997-1998, 2000, 2004-2010, 2012-2026";"Library and Information Sciences (Q2)";"Social Sciences"
97;145510;"Libri";journal;"18658423, 00242667";"De Gruyter Saur";Yes;Yes;0,362;Q2;33;25;71;1476;66;71;0,90;59,04;50,79;0;Germany;Western Europe;"De Gruyter Saur";"1950, 1953-1956, 1958-2026";"Library and Information Sciences (Q2)";"Social Sciences"
98;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,353;-;42;55;76;2220;148;73;2,18;40,36;31,90;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q2); Software (Q3)";"Business, Management and Accounting; Computer Science"
99;21100829144;"Journal of the Australian Library and Information Association";journal;"24750158, 24750166";"Taylor and Francis Ltd.";No;No;0,352;Q2;32;35;103;1443;75;82;0,62;41,23;73,02;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2026";"Library and Information Sciences (Q2)";"Social Sciences"
100;21100836108;"Knowledge Cultures";journal;"23756527, 23275731";"Addleton Academic Publishers";No;No;0,350;Q2;19;35;95;767;104;90;1,51;21,91;43,48;0;United States;Northern America;"Addleton Academic Publishers";"2013-2025";"Cultural Studies (Q1); History (Q1); Literature and Literary Theory (Q1); Philosophy (Q1); Law (Q2); Library and Information Sciences (Q2); Sociology and Political Science (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
101;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,350;Q2;70;40;110;2313;260;104;2,32;57,83;40,71;5;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q1); Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
102;4700152802;"Journal of Business and Finance Librarianship";journal;"15470644, 08963568";"Routledge";No;No;0,348;Q2;23;21;50;580;36;48;0,48;27,62;69,70;2;United States;Northern America;"Routledge";"1990-1992, 1994, 1996-2026";"Library and Information Sciences (Q2); Management Information Systems (Q2); E-learning (Q3); Marketing (Q3)";"Business, Management and Accounting; Social Sciences"
103;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,343;-;23;23;63;616;88;63;1,51;26,78;19,01;2;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
104;98245;"Library Resources and Technical Services";journal;"00242527";"American Library Association";Yes;No;0,342;Q2;26;16;61;479;26;50;0,49;29,94;73,91;0;United States;Northern America;"American Library Association";"1978-1979, 1981-1984, 1988-2025";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
105;5600155499;"Canadian Journal of Program Evaluation";journal;"08341516";"Canadian Journal of Program Evaluation";No;No;0,341;Q2;24;32;100;728;67;78;0,67;22,75;63,89;2;Canada;Northern America;"Canadian Journal of Program Evaluation";"1996, 2000-2001, 2003, 2005-2010, 2012-2025";"Library and Information Sciences (Q2)";"Social Sciences"
106;21100264483;"Cuadernos.info";journal;"0719367X, 07193661";"Pontificia Universidad Catolica de Chile";Yes;Yes;0,340;Q2;20;26;86;1421;82;81;0,89;54,65;53,45;3;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2013-2025";"Communication (Q2); Library and Information Sciences (Q2)";"Social Sciences"
107;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,335;Q2;34;40;107;1084;80;107;0,79;27,10;59,02;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Library and Information Sciences (Q2); E-learning (Q3)";"Social Sciences"
108;25547;"Interacting with Computers";journal;"18737951, 09535438";"Oxford University Press";No;No;0,328;-;100;42;114;2691;231;114;1,95;64,07;39,01;2;United Kingdom;Western Europe;"Oxford University Press";"1989-2026";"Human-Computer Interaction (Q3); Software (Q3)";"Computer Science"
109;144983;"Archival Science";journal;"13890166, 15737500";"Springer Science and Business Media B.V.";No;No;0,327;Q2;48;22;57;856;76;52;1,35;38,91;71,05;3;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2001-2026";"History (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
110;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;0,322;Q2;40;41;84;1853;200;83;2,42;45,20;24,21;0;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
111;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,321;Q2;15;23;54;180;26;52;0,23;7,83;54,84;1;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q2)";"Social Sciences"
112;15069;"World Patent Information";journal;"01722190";"Elsevier Ltd";No;No;0,320;Q2;42;29;116;783;131;103;1,16;27,00;30,36;4;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Library and Information Sciences (Q2); Bioengineering (Q3); Computer Science Applications (Q3); Energy Engineering and Power Technology (Q3); Fuel Technology (Q3); Process Chemistry and Technology (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
113;21100970313;"Information Sciences Letters (discontinued)";journal;"2090956X, 20909551";"Natural Sciences Publishing";No;No;0,316;Q2;28;26;14;709;26;14;1,86;27,27;17,31;0;United States;Northern America;"Natural Sciences Publishing";"2019-2023";"Library and Information Sciences (Q2); Applied Mathematics (Q3); Computer Science Applications (Q3)";"Computer Science; Mathematics; Social Sciences"
114;16610;"Serials Librarian";journal;"15411095, 0361526X";"Routledge";No;No;0,315;Q2;22;78;174;65;83;165;0,38;0,83;69,72;0;United States;Northern America;"Routledge";"1977-2026";"Library and Information Sciences (Q2)";"Social Sciences"
115;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,306;-;65;191;329;12351;690;324;2,12;64,66;36,60;0;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Engineering; Mathematics; Social Sciences"
116;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,304;Q2;28;50;100;883;120;90;0,55;17,66;55,84;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Library and Information Sciences (Q2); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
117;19400156823;"Issues in Science and Technology Librarianship";journal;"10921206";"Association of College and Research Libraries";Yes;Yes;0,303;Q2;24;17;64;397;21;54;0,24;23,35;58,82;0;United States;Northern America;"Association of College and Research Libraries";"1996-2026";"Engineering (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Engineering; Social Sciences"
118;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,301;Q2;51;35;99;2240;103;89;0,88;64,00;35,85;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Library and Information Sciences (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
119;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";"National Institute of Science Communication and Information Resources (NISCAIR)";Yes;Yes;0,298;Q2;19;27;79;851;67;77;0,79;31,52;30,30;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2025";"Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
120;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;0,290;Q2;22;24;58;665;46;57;0,64;27,71;41,30;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Museology (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
121;21100815354;"JLIS.it";journal;"20381026, 20385366";"Universita di Firenze, Dipartimento di Storia, Archeologia, Geografia, Arte e Spettacolo";Yes;Yes;0,283;Q2;11;29;114;987;65;111;0,51;34,03;47,17;1;Italy;Western Europe;"Universita di Firenze, Dipartimento di Storia, Archeologia, Geografia, Arte e Spettacolo";"2017-2026";"Conservation (Q1); Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
122;16568;"Science and Technology Libraries";journal;"0194262X, 15411109";"Routledge";No;No;0,283;Q2;27;28;80;1139;100;79;1,10;40,68;50,00;0;United States;Northern America;"Routledge";"1980-2008, 2010-2026";"Library and Information Sciences (Q2)";"Social Sciences"
123;14239;"College and Research Libraries News";journal;"21506698, 00990086";"Association of College and Research Libraries";No;No;0,281;Q2;30;137;310;505;113;215;0,36;3,69;76,42;5;United States;Northern America;"Association of College and Research Libraries";"1986-1988, 1990-2026";"Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
124;21100241768;"Preservation, Digital Technology and Culture";journal;"21952965, 21952957";"De Gruyter Saur";No;No;0,275;Q2;15;15;68;521;34;57;0,33;34,73;65,52;1;Germany;Western Europe;"De Gruyter Saur";"2013-2026";"Conservation (Q1); Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
125;21100801727;"Digital Library Perspectives";journal;"20595816, 20595824";"Emerald Publishing";No;No;0,274;Q2;30;44;74;1389;75;73;1,21;31,57;34,07;0;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Library and Information Sciences (Q2); Education (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
126;14000156125;"Language Documentation and Conservation";journal;"19345275";"University of Hawaii Press";Yes;Yes;0,268;Q2;16;80;69;3660;64;69;0,88;45,75;55,56;0;United States;Northern America;"University of Hawaii Press";"2016-2025";"Library and Information Sciences (Q2); Linguistics and Language (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
127;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,264;Q2;31;50;139;835;95;126;0,66;16,70;48,89;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
128;16611;"Serials Review";journal;"00987913";"Taylor and Francis Ltd.";No;No;0,263;Q3;28;44;139;704;62;130;0,36;16,00;71,43;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1973, 1975-2025";"Library and Information Sciences (Q3)";"Social Sciences"
129;19470;"Information Resources Management Journal";journal;"15337979, 10401628";"IGI Publishing";No;No;0,261;Q3;49;19;48;1080;76;48;1,53;56,84;28,89;0;United States;Northern America;"IGI Publishing";"1988-2026";"Business and International Management (Q3); Library and Information Sciences (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
130;4400151723;"Webology (discontinued)";journal;"1735188X";"Webology Center";Yes;No;0,259;Q3;23;94;57;2301;93;55;1,63;24,48;41,11;0;Iran;Middle East;"Webology Center";"2006-2021";"Human-Computer Interaction (Q3); Information Systems and Management (Q3); Library and Information Sciences (Q3); Software (Q3)";"Computer Science; Decision Sciences; Social Sciences"
131;17900156721;"Journal of Electronic Resources Librarianship";journal;"1941126X, 19411278";"Routledge";No;No;0,257;Q3;18;40;114;501;41;92;0,34;12,53;65,38;0;United States;Northern America;"Routledge";"2008-2025";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
132;21100900501;"International Conference on Information Systems 2018, ICIS 2018";conference and proceedings;"-";"";No;No;0,257;-;22;0;373;0;415;372;1,11;0,00;0,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
133;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,253;Q3;30;8;41;427;48;40;0,85;53,38;33,33;0;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q3)";"Social Sciences"
134;21100830763;"Journal of Information Science Theory and Practice";journal;"22879099, 22874577";"Korea Institute of Science and Technology Information";Yes;Yes;0,250;Q3;13;24;60;1115;49;60;0,73;46,46;52,00;0;South Korea;Asiatic Region;"Korea Institute of Science and Technology Information";"2017-2025";"Information Systems (Q3); Information Systems and Management (Q3); Library and Information Sciences (Q3)";"Computer Science; Decision Sciences; Social Sciences"
135;19700182724;"Revista General de Informacion y Documentacion";journal;"19882858, 11321873";"Universidad Complutense Madrid";Yes;Yes;0,250;Q3;10;26;79;865;51;79;0,78;33,27;50,00;4;Spain;Western Europe;"Universidad Complutense Madrid";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
136;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;0,249;Q3;19;6;16;207;15;16;0,82;34,50;69,23;0;United States;Northern America;"American Library Association";"2014-2025";"Media Technology (Q2); Library and Information Sciences (Q3)";"Engineering; Social Sciences"
137;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,241;Q3;16;36;117;450;32;115;0,36;12,50;67,86;1;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q4)";"Medicine; Social Sciences"
138;21100346235;"AIB Studi";journal;"22396152, 22809112";"Associazione Italiana Biblioteche";Yes;Yes;0,237;Q3;7;34;85;1471;34;77;0,35;43,26;63,16;0;Italy;Western Europe;"Associazione Italiana Biblioteche";"2014-2025";"Library and Information Sciences (Q3)";"Social Sciences"
139;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,236;Q3;30;68;138;3484;156;136;1,11;51,24;27,63;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
140;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,233;Q3;32;825;1410;20118;615;1406;0,42;24,39;40,24;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
141;4700152422;"Journal of Map and Geography Libraries";journal;"15420353, 15420361";"Routledge";No;No;0,232;Q3;17;11;47;286;40;37;0,69;26,00;86,67;0;United States;Northern America;"Routledge";"2004-2026";"Library and Information Sciences (Q3)";"Social Sciences"
142;17500155021;"Grey Journal";journal;"1574180X, 15741796";"GreyNet";No;No;0,227;Q3;8;39;81;484;16;67;0,22;12,41;52,38;0;Netherlands;Western Europe;"GreyNet";"2009-2020, 2022-2024";"Library and Information Sciences (Q3)";"Social Sciences"
143;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,226;Q3;15;22;100;310;28;85;0,15;14,09;81,25;0;United States;Northern America;"American Library Association";"2009-2026";"Library and Information Sciences (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
144;21100916534;"Journal of Library and Information Studies";journal;"16067509, 23099119";"National Taiwan University, Department of Library and Information Science";Yes;Yes;0,220;Q3;4;13;11;724;5;11;0,45;55,69;50,00;0;Taiwan;Asiatic Region;"National Taiwan University, Department of Library and Information Science";"2019-2025";"Library and Information Sciences (Q3)";"Social Sciences"
145;10700153302;"International Journal of Data Mining and Bioinformatics";journal;"17485681, 17485673";"Inderscience Enterprises Ltd";No;No;0,214;Q3;26;41;126;1482;106;126;0,75;36,15;32,64;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
146;15394;"D-Lib Magazine";journal;"10829873";"Corporation for National Research Initiatives";Yes;No;0,208;Q3;60;0;39;0;40;33;0,00;0,00;0,00;0;United States;Northern America;"Corporation for National Research Initiatives";"1996-2017";"Library and Information Sciences (Q3)";"Social Sciences"
147;21100945719;"International Journal of Media and Information Literacy";journal;"2500106X";"Cherkas Global University Press";Yes;No;0,204;Q3;11;23;26;894;30;26;1,25;38,87;57,78;0;United States;Northern America;"Cherkas Global University Press";"2016-2025";"Communication (Q3); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
148;21100926562;"Proceedings - 2019 IEEE/ACM 4th International Workshop on Metamorphic Testing, MET 2019";conference and proceedings;"-";"";No;No;0,197;-;7;0;12;0;14;10;1,17;0,00;0,00;0;United States;Northern America;"";"";"Artificial Intelligence; Information Systems; Library and Information Sciences; Safety, Risk, Reliability and Quality";"Computer Science; Engineering; Social Sciences"
149;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,195;Q3;44;84;255;2316;193;255;0,62;27,57;23,14;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Library and Information Sciences (Q3); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science; Social Sciences"
150;21100898973;"Journal of Statistics Applications and Probability";journal;"20908423, 20908431";"Natural Sciences Publishing";No;No;0,194;Q3;19;56;63;1321;71;63;1,13;23,59;29,63;0;United States;Northern America;"Natural Sciences Publishing";"2018-2026";"Library and Information Sciences (Q3); Statistical and Nonlinear Physics (Q4); Statistics and Probability (Q4); Statistics, Probability and Uncertainty (Q4)";"Decision Sciences; Mathematics; Physics and Astronomy; Social Sciences"
151;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,193;Q3;13;12;61;551;32;9;0,47;45,92;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q3)";"Social Sciences"
152;21100983214;"Journal of Scientometric Research";journal;"23200057, 23216654";"Phcog.Net";No;No;0,193;Q3;14;44;36;1529;27;34;0,75;34,75;33,33;0;India;Asiatic Region;"Phcog.Net";"2019-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
153;21100778750;"Proceedings of the Association for Information Science and Technology";journal;"23739231";"John Wiley &amp; Sons Inc.";No;No;0,193;Q3;29;216;580;3845;392;580;0,67;17,80;53,52;4;United States;Northern America;"John Wiley &amp; Sons Inc.";"2015-2025";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
154;300147004;"Journal of Educational Media and Library Sciences";journal;"1013090X";"Tamkang University";Yes;Yes;0,189;Q3;10;15;44;471;16;37;0,37;31,40;70,00;0;Taiwan;Asiatic Region;"Tamkang University";"2005-2025";"Archeology (arts and humanities) (Q2); Conservation (Q2); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
155;4700152763;"Public Services Quarterly";journal;"15229114, 15228959";"Routledge";No;No;0,189;Q3;21;23;93;295;32;80;0,29;12,83;79,41;0;United States;Northern America;"Routledge";"2002-2003, 2006-2026";"Library and Information Sciences (Q3); Accounting (Q4); Public Administration (Q4)";"Business, Management and Accounting; Social Sciences"
156;21100870209;"Proceedings - IEEE 34th International Conference on Data Engineering Workshops, ICDEW 2018";conference and proceedings;"-";"";No;No;0,189;-;7;0;31;0;36;29;1,16;0,00;0,00;0;United States;Northern America;"";"";"Information Systems; Information Systems and Management; Library and Information Sciences";"Computer Science; Decision Sciences; Social Sciences"
157;21100805737;"IC Revista Cientifica de Informacion y Comunicacion";journal;"21731071, 16962508";"Departamento de Periodismo I de la Universidad de Sevilla.";Yes;Yes;0,187;Q3;5;29;25;971;8;25;0,25;33,48;52,17;0;Spain;Western Europe;"Departamento de Periodismo I de la Universidad de Sevilla.";"2016-2025";"Cultural Studies (Q2); Linguistics and Language (Q2); Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
158;21100886541;"Knygotyra";journal;"23450053, 02042061";"Vilnius University";Yes;Yes;0,187;Q3;4;34;43;1162;9;42;0,21;34,18;70,59;0;Lithuania;Eastern Europe;"Vilnius University";"2018-2025";"Literature and Literary Theory (Q1); Communication (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
159;19700180555;"Vjesnik Bibliotekara Hrvatske";journal;"05071925, 13346938";"Hrvatsko Knjiznicarsko Drustvo";Yes;Yes;0,187;Q3;8;33;142;968;16;123;0,13;29,33;81,67;0;Croatia;Eastern Europe;"Hrvatsko Knjiznicarsko Drustvo";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
160;21100255068;"Masaryk University Journal of Law and Technology";journal;"18025951, 18025943";"Faculty of Law, Masaryk University";Yes;No;0,186;Q3;10;13;40;579;28;39;0,83;44,54;42,86;0;Czech Republic;Eastern Europe;"Faculty of Law, Masaryk University";"2013-2025";"Law (Q3); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
161;21100200830;"International Journal of Information Science and Management";journal;"20088310, 20088302";"Regional Information Center for Science and Technology";Yes;Yes;0,185;Q3;16;24;61;764;33;61;0,55;31,83;42,19;0;Iran;Middle East;"Regional Information Center for Science and Technology";"2008-2025";"Information Systems and Management (Q3); Library and Information Sciences (Q3); Management Information Systems (Q4); Statistics, Probability and Uncertainty (Q4)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
162;8300153137;"International Journal of Metadata, Semantics and Ontologies";journal;"1744263X, 17442621";"Inderscience Enterprises Ltd";No;No;0,185;Q3;23;26;43;1182;41;43;0,83;45,46;35,59;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2024";"Library and Information Sciences (Q3); Computer Science Applications (Q4); E-learning (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
163;21100791249;"Pakistan Journal of Information Management and Libraries";journal;"24097462";"University of the Punjab";Yes;No;0,184;Q3;13;6;17;273;11;15;0,36;45,50;21,43;0;Pakistan;Asiatic Region;"University of the Punjab";"2014-2024";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
164;21100801133;"2016 18th International Middle-East Power Systems Conference, MEPCON 2016 - Proceedings";conference and proceedings;"-";"";No;No;0,183;-;17;0;158;0;171;157;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Control and Optimization; Energy Engineering and Power Technology; Hardware and Architecture; Information Systems; Library and Information Sciences; Renewable Energy, Sustainability and the Environment; Signal Processing";"Computer Science; Energy; Mathematics; Social Sciences"
