Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
87;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,414;Q2;41;23;61;683;87;51;1,16;29,70;56,41;3;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Computer Science (miscellaneous) (Q2); Education (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
88;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,405;Q2;13;24;38;703;26;35;0,57;29,29;66,04;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q2)";"Social Sciences"
89;7600153106;"Malaysian Journal of Library and Information Science";journal;"13946234";"Faculty of Computer Science and Information Technology";No;No;0,403;Q2;31;22;72;580;48;72;0,60;26,36;51,02;0;Malaysia;Asiatic Region;"Faculty of Computer Science and Information Technology";"1996-2025";"Library and Information Sciences (Q2)";"Social Sciences"
90;4700152829;"Journal of Library and Information Services in Distance Learning";journal;"15332918, 1533290X";"Routledge";No;No;0,393;Q2;19;32;80;514;49;61;0,59;16,06;75,51;0;United States;Northern America;"Routledge";"2004-2007, 2009-2025";"E-learning (Q2); Library and Information Sciences (Q2)";"Social Sciences"
91;4700152722;"Technical Services Quarterly";journal;"07317131";"Routledge";No;No;0,393;Q2;20;59;131;433;48;104;0,36;7,34;76,19;0;United States;Northern America;"Routledge";"1984-2026";"Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
92;130065;"Journal of Enterprise Information Management";journal;"17410398";"Emerald Publishing";No;No;0,391;Q2;100;40;112;1925;210;95;1,48;48,13;34,58;1;United Kingdom;Western Europe;"Emerald Publishing";"2004-2026";"Information Systems (Q2); Library and Information Sciences (Q2); Management of Technology and Innovation (Q2); Decision Sciences (miscellaneous) (Q3)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
93;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,388;Q2;48;23;79;1325;104;76;1,20;57,61;28,30;1;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Computer Networks and Communications (Q2); Information Systems (Q2); Library and Information Sciences (Q2); Management of Technology and Innovation (Q2); Computer Science Applications (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
94;18735;"Accountability in Research";journal;"15455815, 08989621";"Taylor and Francis Ltd.";No;No;0,386;Q2;43;26;79;960;62;71;0,78;36,92;38,64;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2026";"Education (Q2); Library and Information Sciences (Q2); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
95;15416;"Computers in Libraries";trade journal;"10417915";"Information Today";No;No;0,385;Q2;20;56;223;85;110;223;0,59;1,52;53,70;0;United States;Northern America;"Information Today";"1996-2026";"Computer Science (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
96;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,384;Q2;31;10;32;453;31;32;0,96;45,30;70,00;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q1); Communication (Q2); Library and Information Sciences (Q2)";"Social Sciences"
97;4700152731;"Public Library Quarterly";journal;"01616846, 15411540";"Routledge";No;No;0,382;Q2;26;22;56;325;34;55;0,59;14,77;42,31;0;United States;Northern America;"Routledge";"1979-1986, 1988-2026";"Library and Information Sciences (Q2)";"Social Sciences"
98;10700153302;"International Journal of Data Mining and Bioinformatics";journal;"17485681, 17485673";"Inderscience Enterprises Ltd";No;No;0,381;Q2;26;54;129;1591;121;127;0,69;29,46;20,54;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2026";"Information Systems (Q2); Library and Information Sciences (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
99;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,380;Q2;34;19;95;686;111;95;0,90;36,11;63,64;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"E-learning (Q2); Library and Information Sciences (Q2)";"Social Sciences"
100;6200180164;"Profesional de la Informacion (discontinued)";journal;"16992407, 13866710";"El Profesional de la Informacion";No;No;0,379;Q2;56;71;270;1448;189;270;0,74;20,39;35,04;11;Spain;Western Europe;"El Profesional de la Informacion";"2006-2025";"Cultural Studies (Q1); Communication (Q2); Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
101;21100801727;"Digital Library Perspectives";journal;"20595816, 20595824";"Emerald Publishing";No;No;0,378;Q2;30;26;84;383;53;84;0,68;14,73;42,31;2;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Education (Q2); Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
102;144818;"Collection Building";journal;"01604953, 20545592";"Emerald Publishing";No;No;0,373;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Publishing";"1978-2018";"Library and Information Sciences (Q2)";"Social Sciences"
103;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,372;Q2;33;30;110;212;48;109;0,46;7,07;41,18;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Business, Management and Accounting; Social Sciences"
104;144955;"Education and Information Technologies";journal;"15737608, 13602357";"Springer";No;No;0,364;Q2;121;47;77;1527;63;65;0,91;32,49;36,05;7;United States;Northern America;"Springer";"1996-2002, 2005-2026";"Education (Q2); E-learning (Q2); Library and Information Sciences (Q2)";"Social Sciences"
105;144673;"Performance Measurement and Metrics";journal;"14678047";"Emerald Group Publishing Ltd.";No;No;0,361;Q2;27;16;68;336;42;61;0,63;21,00;53,85;2;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2026";"Literature and Literary Theory (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
106;15069;"World Patent Information";journal;"01722190";"Elsevier Ltd";No;No;0,360;Q2;42;39;149;572;135;129;0,82;14,67;27,66;4;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Library and Information Sciences (Q2); Process Chemistry and Technology (Q2); Bioengineering (Q3); Computer Science Applications (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
107;21100829144;"Journal of the Australian Library and Information Association";journal;"24750158, 24750166";"Taylor and Francis Ltd.";No;No;0,350;Q2;32;22;86;646;35;67;0,41;29,36;61,54;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2026";"Library and Information Sciences (Q2)";"Social Sciences"
108;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,349;Q3;15;19;65;185;21;53;0,30;9,74;75,00;0;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q3)";"Social Sciences"
109;21100788884;"International Journal of Multimedia Information Retrieval";journal;"21926611, 2192662X";"Springer London";No;No;0,348;Q3;37;23;20;830;21;19;1,05;36,09;17,54;0;United Kingdom;Western Europe;"Springer London";"2012-2026";"Media Technology (Q1); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Engineering; Social Sciences"
110;13412;"Lecture Notes in Control and Information Sciences";book series;"16107411, 01708643";"Springer Science and Business Media Deutschland GmbH";No;No;0,347;Q3;60;175;372;4356;255;340;0,54;24,89;19,51;1;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1982-1986, 1988, 1990-1991, 1993, 1996, 2005-2026";"Library and Information Sciences (Q3)";"Social Sciences"
111;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,340;Q3;12;9;72;283;21;62;0,30;31,44;58,33;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Education (Q2); E-learning (Q2); Library and Information Sciences (Q3)";"Social Sciences"
112;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,339;Q3;15;36;100;374;21;62;0,25;10,39;63,16;0;United States;Northern America;"American Library Association";"2009-2026";"Strategy and Management (Q2); Library and Information Sciences (Q3)";"Business, Management and Accounting; Social Sciences"
113;21100199774;"Evidence Based Library and Information Practice";journal;"1715720X";"University of Alberta";Yes;Yes;0,334;Q3;22;86;147;1038;47;58;0,32;12,07;67,06;3;Canada;Northern America;"University of Alberta";"2011-2025";"Library and Information Sciences (Q3)";"Social Sciences"
114;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,324;Q3;31;56;148;713;72;148;0,53;12,73;56,67;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
115;16611;"Serials Review";journal;"00987913";"Taylor and Francis Ltd.";No;No;0,320;Q3;28;64;179;574;99;173;0,50;8,97;65,59;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1973, 1975-2025";"Library and Information Sciences (Q3)";"Social Sciences"
116;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,320;Q3;51;32;96;1720;89;92;0,86;53,75;21,62;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Social Sciences (miscellaneous) (Q2); Library and Information Sciences (Q3)";"Social Sciences"
117;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,318;Q3;15;13;74;474;20;56;0,18;36,46;42,86;1;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q3)";"Social Sciences"
118;19700170495;"LIBER Quarterly";journal;"14355205";"";Yes;Yes;0,318;Q3;23;14;84;226;51;70;0,51;16,14;44,83;2;Netherlands;Western Europe;"";"1999-2026";"Library and Information Sciences (Q3)";"Social Sciences"
119;62702;"Proceedings of the ACM International Conference on Digital Libraries";conference and proceedings;"-";"";No;No;0,302;-;52;0;69;0;99;66;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Science Applications; Information Systems; Library and Information Sciences; Software";"Computer Science; Social Sciences"
120;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";"National Institute of Science Communication and Information Resources (NISCAIR)";Yes;Yes;0,291;Q3;19;27;65;596;35;62;0,54;22,07;31,03;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2025";"Computer Science Applications (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
121;8300153137;"International Journal of Metadata, Semantics and Ontologies";journal;"1744263X, 17442621";"Inderscience Enterprises Ltd";No;No;0,289;Q3;23;31;66;909;51;66;0,71;29,32;34,78;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2024";"Computer Science Applications (Q3); E-learning (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
122;6400153106;"Information Development";journal;"17416469, 02666669";"SAGE Publications Ltd";No;No;0,280;Q3;48;41;110;1145;55;89;0,55;27,93;35,85;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2026";"Library and Information Sciences (Q3)";"Social Sciences"
123;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,277;Q3;16;38;120;374;29;117;0,26;9,84;78,95;2;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
124;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,277;-;65;104;426;3331;242;420;0,49;32,03;21,26;0;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q4)";"Computer Science; Engineering; Mathematics; Social Sciences"
125;13360;"Knowledge Organization (discontinued)";journal;"09437444";"International Society for Knowledge Organization";No;No;0,274;Q3;37;34;105;1086;53;102;0,56;31,94;44,68;0;Germany;Western Europe;"International Society for Knowledge Organization";"1993-2024";"Library and Information Sciences (Q3)";"Social Sciences"
126;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,273;Q3;70;56;81;1961;169;78;1,88;35,02;34,43;3;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
127;4400151723;"Webology (discontinued)";journal;"1735188X";"Webology Center";Yes;No;0,268;Q3;23;12;29;296;20;29;0,70;24,67;22,73;0;Iran;Middle East;"Webology Center";"2006-2021";"Human-Computer Interaction (Q3); Information Systems and Management (Q3); Library and Information Sciences (Q3); Software (Q3)";"Computer Science; Decision Sciences; Social Sciences"
128;21100829242;"Library and Information Science";book series;"18760562";"Emerald Group Publishing Ltd.";No;No;0,267;Q3;12;30;13;780;9;12;0,69;26,00;65,96;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011, 2013-2014";"Library and Information Sciences (Q3)";"Social Sciences"
129;5600155499;"Canadian Journal of Program Evaluation";journal;"08341516";"Canadian Journal of Program Evaluation";No;No;0,266;Q3;24;40;34;1036;27;27;0,95;25,90;61,63;2;Canada;Northern America;"Canadian Journal of Program Evaluation";"1996, 2000-2001, 2003, 2005-2010, 2012-2025";"Library and Information Sciences (Q3)";"Social Sciences"
130;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,263;Q3;20;27;100;1147;45;98;0,49;42,48;69,57;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
131;4700152422;"Journal of Map and Geography Libraries";journal;"15420353, 15420361";"Routledge";No;No;0,259;Q3;17;22;55;524;35;47;0,59;23,82;46,15;1;United States;Northern America;"Routledge";"2004-2026";"Library and Information Sciences (Q3)";"Social Sciences"
132;31428;"Proceedings of the ASIST Annual Meeting";journal;"15508390";"John Wiley and Sons Inc";No;No;0,258;Q3;50;173;552;3676;302;552;0,45;21,25;56,54;3;United States;Northern America;"John Wiley and Sons Inc";"1979-1987, 1992, 1996-2014";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
133;29335;"Education for Information";journal;"18758649, 01678329";"SAGE Publications Ltd";No;No;0,257;Q3;24;5;43;166;22;42;0,26;33,20;28,57;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1983-2025";"Education (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
134;145600;"International Journal of Law and Information Technology";journal;"09670769, 14643693";"Oxford University Press";No;No;0,256;Q3;28;13;45;1677;55;40;1,12;129,00;47,37;7;United Kingdom;Western Europe;"Oxford University Press";"1993-2026";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
135;19700182685;"Journal of Library Metadata";journal;"19375034, 19386389";"Taylor and Francis Ltd.";No;No;0,256;Q3;19;21;50;539;42;49;0,74;25,67;50,00;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
136;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,249;Q3;28;33;76;364;44;71;0,29;11,03;35,48;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Computer Science Applications (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
137;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,243;Q3;24;21;56;486;23;41;0,22;23,14;36,17;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q3)";"Social Sciences"
138;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,240;Q3;30;16;70;477;30;63;0,51;29,81;70,59;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q3); Management Information Systems (Q3)";"Business, Management and Accounting; Social Sciences"
139;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,236;Q3;44;72;332;1818;257;328;0,79;25,25;26,40;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Hardware and Architecture (Q3); Library and Information Sciences (Q3); Software (Q3); Computational Theory and Mathematics (Q4); Human-Computer Interaction (Q4)";"Computer Science; Social Sciences"
140;145200;"International Journal on Digital Libraries";journal;"14325012, 14321300";"Springer Verlag";No;No;0,232;Q3;42;7;38;272;23;34;0,38;38,86;33,33;1;Germany;Western Europe;"Springer Verlag";"1997-1998, 2000, 2004-2010, 2012-2026";"Library and Information Sciences (Q3)";"Social Sciences"
141;14013;"Library Journal";journal;"03630277";"Reed Business Information (Cahners)";No;No;0,230;Q3;24;197;478;52;72;125;0,18;0,26;51,61;0;United States;Northern America;"Reed Business Information (Cahners)";"1945-1947, 1972, 1978-1994, 1997-2016";"Library and Information Sciences (Q3)";"Social Sciences"
142;15681;"Journal of Digital Information";journal;"13687506";"British Computer Society";No;No;0,224;Q3;28;0;39;0;29;39;0,50;0,00;0,00;0;United Kingdom;Western Europe;"British Computer Society";"1996-2012";"Computer Science Applications (Q3); E-learning (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
143;21100258853;"F1000Research";journal;"20461402";"F1000 Research Ltd";Yes;No;0,224;-;129;150;47;5217;21;43;0,45;34,78;37,00;13;United Kingdom;Western Europe;"F1000 Research Ltd";"2012-2026";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Immunology and Microbiology (miscellaneous)  (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
144;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,221;Q3;10;40;197;642;12;170;0,09;16,05;37,74;2;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
145;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,221;Q3;32;176;542;4031;188;541;0,30;22,90;36,44;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
146;144630;"Progress in Informatics";journal;"13498614, 13498606";"National Institute of Informatics";No;No;0,212;Q3;13;11;28;204;17;25;0,60;18,55;9,09;0;Japan;Asiatic Region;"National Institute of Informatics";"2005-2014";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
147;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,209;-;23;20;57;0;42;56;0,97;0,00;7,20;0;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
148;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,205;Q3;11;23;55;236;7;51;0,16;10,26;61,11;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
149;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,196;Q3;6;45;119;565;10;104;0,11;12,56;41,51;0;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q3)";"Social Sciences"
150;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,195;Q3;13;22;68;295;16;56;0,10;13,41;16,67;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
151;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,193;Q3;10;15;48;1211;10;48;0,20;80,73;68,75;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
152;19700180555;"Vjesnik Bibliotekara Hrvatske";journal;"05071925, 13346938";"Hrvatsko Knjiznicarsko Drustvo";Yes;Yes;0,187;Q3;8;71;99;1041;20;94;0,16;14,66;85,11;0;Croatia;Eastern Europe;"Hrvatsko Knjiznicarsko Drustvo";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
153;300147004;"Journal of Educational Media and Library Sciences";journal;"1013090X";"Tamkang University";Yes;Yes;0,182;Q3;10;20;78;867;11;66;0,13;43,35;43,75;0;Taiwan;Asiatic Region;"Tamkang University";"2005-2025";"Archeology (arts and humanities) (Q2); Conservation (Q2); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
154;11700154713;"Perspectivas em Ciencia da Informacao";journal;"19815344, 14139936";"Escola de Ciencia da Informacao da UFMG";Yes;Yes;0,181;Q3;14;57;134;1116;24;124;0,22;19,58;57,14;0;Brazil;Latin America;"Escola de Ciencia da Informacao da UFMG";"2008-2025";"Museology (Q2); Communication (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
155;17500155021;"Grey Journal";journal;"1574180X, 15741796";"GreyNet";No;No;0,178;Q3;8;14;61;186;13;53;0,23;13,29;47,22;0;Netherlands;Western Europe;"GreyNet";"2009-2020, 2022-2024";"Library and Information Sciences (Q3)";"Social Sciences"
156;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,164;Q3;17;12;49;244;21;44;0,53;20,33;40,00;0;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
157;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,163;Q3;9;21;105;202;10;95;0,07;9,62;38,10;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q1); Media Technology (Q2); Communication (Q3); Library and Information Sciences (Q3); Computer Science Applications (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
158;144748;"Journal of Information and Computational Science";journal;"15487741";"Binary Information Press";No;No;0,161;Q3;28;625;1481;9083;471;1481;0,34;14,53;34,08;0;United States;Northern America;"Binary Information Press";"2004-2015";"Library and Information Sciences (Q3); Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
159;21100220471;"14th Americas Conference on Information Systems, AMCIS 2008";conference and proceedings;"-";"";No;No;0,159;-;14;0;168;0;86;166;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
160;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,157;Q3;30;7;14;361;9;14;1,00;51,57;58,82;1;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q3)";"Social Sciences"
161;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,156;Q3;6;11;24;261;3;24;0,08;23,73;66,67;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q3)";"Social Sciences"
162;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,152;Q3;9;18;45;525;14;44;0,23;29,17;37,50;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Literature and Literary Theory (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
163;21100220474;"16th Americas Conference on Information Systems 2010, AMCIS 2010";conference and proceedings;"-";"";No;No;0,150;-;25;0;506;0;276;499;0,62;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
164;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,150;-;42;23;67;916;31;59;0,47;39,83;29,31;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
165;19400157009;"Investigacion Bibliotecologica";journal;"0187358X, 24488321";"Universidad Nacional Autonoma de Mexico";Yes;Yes;0,149;Q3;16;27;83;678;9;75;0,07;25,11;39,22;2;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2001, 2008-2025";"Library and Information Sciences (Q3)";"Social Sciences"
166;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,148;Q4;19;10;32;628;12;31;0,29;62,80;54,55;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
167;21100212132;"DESIDOC Journal of Library and Information Technology";journal;"09740643, 09764658";"Defence Scientific Information and Documentation Centre";No;No;0,145;Q4;22;66;69;995;12;64;0,17;15,08;31,48;1;India;Asiatic Region;"Defence Scientific Information and Documentation Centre";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
168;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,145;Q4;6;155;199;862;14;142;0,06;5,56;41,88;1;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q3); Library and Information Sciences (Q4)";"Social Sciences"
169;21100222537;"Intelligent Systems Reference Library";book series;"18684394, 18684408";"Springer Science + Business Media";No;No;0,142;Q4;49;245;352;8736;118;309;0,34;35,66;22,70;5;United States;Northern America;"Springer Science + Business Media";"2009-2026";"Computer Science (miscellaneous) (Q4); Information Systems and Management (Q4); Library and Information Sciences (Q4)";"Computer Science; Decision Sciences; Social Sciences"
170;21100220456;"15th Americas Conference on Information Systems 2009, AMCIS 2009";conference and proceedings;"-";"";No;No;0,142;-;19;0;264;0;136;261;0,51;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
