ID;Title;Authors;Year;Kewords;Section;IDCod;Vol;Num;PINI;PEND;Affiliation;
116;Homópteros Cicadelídeos do Brasil, I: Descrição de duas espécies novas do gênero Agallia Curtis ;"Dutra JAP;";1966;;Série Zoologia;BolMBMLzool:;;26;1;3;;
117;Lista de répteis do Estado do Espírito Santo;"Ruschi Augusto;";1966;;Série Zoologia;BolMBMLzool:;;26A;1;6;;
118;A plumagem e a muda em Phaethornis idaliae (Bourcier & Mulsant);"Ruschi Augusto;";1967;;Série Zoologia;BolMBMLzool:;;27;1;3;;
120;Algumas observações sobre a migração dos beija-flores no Brasil;"Ruschi Augusto;";1967;;Série Zoologia;BolMBMLzool:;;28;1;5;;
122;Beija-flores da região de 'San Matias' na Bolívia;"Ruschi Augusto;";1967;;Série Zoologia;BolMBMLzool:;;29;1;8;;
123;Notas sobre Trematódeos Mesocoellídeos;"De Freitas JFT;";1967;;Série Zoologia;BolMBMLzool:;;30;1;11;;
124;Relatório da excursão do Instituto Oswaldo Cruz ao Estado do Espírito Santo em novembro de 1964;"Travassos L;De Freitas JFT;Buhrnheim PF;";1967;;Série Zoologia;BolMBMLzool:;;31;1;54;;
125;Homópteros Cicadelídeos do Brasil, II : Descrição de uma espécie nova do gênero Agallia Curtis;"Dutra JAP;";1967;;Série Zoologia;BolMBMLzool:;;32;1;4;;
119;Lista de anfíbios do Estado do Espírito Santo;"Ruschi Augusto;";1967;;Série Zoologia;BolMBMLzool:;;27A;1;6;;
121;Lista atual das aves do Estado do Espírito Santo;"Ruschi Augusto;";1967;;Série Zoologia;BolMBMLzool:;;28A;1;45;;
126;A distribuição geográfica de Klais guimeti guimeti (Bourcier) 1843, e algumas obeservações sobre a sua biologia e ecologia (Trochilidae - aves);"Ruschi Augusto;";1968;;Série Zoologia;BolMBMLzool:;;33;1;9;;
127;Chaves analíticas e artificiais para a determinação das famílias, gêneros, espécies e sub-espécies dos morcegos representados no Estado do Espírito Santo, com a descrição de uma nova espécie da família Natalidae Millier, 1899 da região do Rio Itaúnas, em Conceição da Barra e Rio Mucurí ao Sul da Bahia: Natalus espiritosantensis n.sp.;"Ruschi Augusto;";1970;;Série Zoologia;BolMBMLzool:;;34;1;11;;
128;Uma nova espécie de Beija-flor do Estado do Espírito Santo. Phaethornis margarettae Ruschi;"Ruschi Augusto;";1972;;Série Zoologia;BolMBMLzool:;;35;1;5;;
129;Uma nova espécie de beija-flor do Estado do Espírito Santo. Phaethornis nigrirostris Ruschi;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;36;1;3;;
130;Uma nova espécie de Threnetes (aves, Trochilidae). Threnetes grzimeki, sp.n.;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;37;1;6;;
131;Algumas observações sobre: Phaethornis margarettae Ruschi, 1972;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;38;1;4;;
132;Algumas observações sobre: Phaethornis nigrirrostris Ruschi, 1973;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;39;1;3;;
133;Algumas observações sobre: Phaethornis yaruqui yaruqui (Bourcier) 1851;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;40;1;4;;
134;Algumas observações sobre: Phaethornis pretrei (Lesson & De Lattre), 1839;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;41;1;3;;
135;Algumas observações sobre: Phaethornis ruber ruber (Linné), 1753;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;42;1;3;;
136;Uma nova subespécie de beija-flor: Glaucis hirsuta abrawayae n.s.sp.;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;43;1;2;;
137;Algumas observações sobre: Lophornis magnifica (Vieillot), 1817;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;44;1;3;;
138;Algumas observações sobre: Glaucis hirsuta  (Gmelin), 1788;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;45;1;3;;
139;Algumas observações sobre: Campylopterus largipennis aequatorialis Gould, 1861;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;46;1;2;;
140;Algumas observações sobre: Chrysolampis mosquitus (Linné), 1758;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;47;1;3;;
141;Algumas observações sobre:Topaza pella pella (Linné), 1758;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;48;1;3;;
142;Agumas observações sobre: Chlorostilbon aureoventris pucherani ( Bourcier & Mulsant), 1848;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;49;1;3;;
143;Algumas observações sobre: Stephanoxis lalandi lalandi (Vieillot), 1818;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;50;1;2;;
144;Algumas observações sobre: Melanotrochilus fuscus (Vieillot), 1817;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;51;1;3;;
145;Algumas observações sobre: Eutoxeres aquila heterura Gould, 1868;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;52;1;3;;
146;Algumas observações sobre: Heliothrix aurita auriculata (Nordmann), 1835;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;53;1;2;;
147;Algumas observações sobre: Popelairia langsdorffi langsdorffi (Temminck), 1821;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;54;1;3;;
148;Algumas observações sobre: Discosura longicauda (Gmelin), 1788;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;55;1;2;;
149;Algumas observações sobre: Oreotrochilus estella chimborazo ( De Lattre & Bourcier), 1846;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;56;1;3;;
150;Algumas observações sobre: Ensifera ensifera (Boissonneau), 1839;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;57;1;3;;
151;Algumas observações sobre: Oxypogon guerinii lindenii (Parzudaki), 1845;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;58;1;3;;
152;Algumas observações sobre: Boissonneaua jardini (Boucier), 1851;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;59;1;2;;
153;Algumas observações sobre: Aglaeactis cupripennis aequatorialis (Cabanis & Heine), 1860;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;60;1;2;;
154;Algumas observações sobre: Ramphomicron microrhynchum microrhynchum (Boissonneau), 1839;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;61;1;2;;
155;Algumas observações sobre: Aglaiocercus kingi margarethae (Heine), 1863;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;62;1;2;;
156;Algumas observações sobre: Aglaiocercus kingi mocoa (De Lttre & Bourcier), 1846;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;63;1;2;;
157;Algumas observações sobre: Augastes scutatus scutatus (Temminck), 1824;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;64;1;3;;
158;Algumas observações sobre: Augastes geoffroyi albogularis Gould, 1851;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;65;1;3;;
159;Algumas observações sobre: Amazilia v. versicolor (Vieillot), 1818;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;66;1;2;;
160; Algumas observações sobre: Anthracothorax nigricollis nigricollis (Vieillot), 1817;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;67;1;2;;
161;Algumas observações sobre: Heliomaster furcifer (Shaw), 1821;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;68;1;3;;
162;Algumas observações sobre: Hylocharis chrysura chrysura (Shaw), 1812;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;69;1;3;;
163;Algumas observações sobre: Hylocharis sapphirina latirostris (Wied), 1825;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;70;1;2;;
164;Algumas observações sobre: Calliphlox amethystina amethystina (Boddaert), 1783;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;71;1;3;;
165;Algumas observações sobre: Clytolaema rubricauda (Boddaert), 1783;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;72;1;3;;
166;Algumas observações sobre: Thalurania glaucopis (Gmelin), 1788;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;73;1;2;;
167;The Mating Behaviour of Hemipipa carvalhoi Miranda Ribeiro;"Weygoldt P;";1973;;Série Zoologia;BolMBMLzool:;;74;1;3;;
168;Beija-flores do Brasil - Introdução, considerações gerais, chave artificial para classificação dos ninhos de beija-flores, chave analítica para determinar os gêneros representados no Brasil;"Ruschi Augusto;";1973;;Série Zoologia;BolMBMLzool:;;75;1;47;;
173;Contribuições ao conhecimento da fauna de Cnidarios do Espírito Santo, Brasil I - considerações sobre Actiniaria do município de Aracruz, E. S. (1);"Belém MJC;Preslercravo JC;";1973;;Série Zoologia;BolMBMLzool:;;80;1;14;;
169;Beija-flores do Brasil - II Gêneros: Doryfera e Ramphodon ;"Ruschi Augusto;";1974;;Série Zoologia;BolMBMLzool:;;76;1;12;;
170;Aves do Estado do Espírito Santo. Algumas obsrvações sobre: Neomorphus geoffroyi dulcis Snethlage, 1927;"Ruschi Augusto;";1975;"Aves;Estado do Espírito Santo;Espírito Santo;";Série Zoologia;BolMBMLzool:;;77;1;3;;
171;Aves do Estado do Espírito Santo. Algumas observações sobre: Oryzoborus crassirostris maximiliani Cabanis, 1851;"Ruschi Augusto;";1975;;Série Zoologia;BolMBMLzool:;;78;1;4;;
172;Aves do Estado do Espírito Santo. Algumas observações sobre: Baillonius bailloni (Vieillot, 1819);"Ruschi Augusto;";1975;;Série Zoologia;BolMBMLzool:;;79;1;3;;
174;Aves do Estado do Espírito Santo. Algumas observações sobre: Tangara cyanoventris (Vieillot, 1819);"Ruschi Augusto;";1975;;Série Zoologia;BolMBMLzool:;;81;1;10;;
175;Phaethornis pretrei schwarti n.s.sp.;"Ruschi Augusto;";1975;;Série Zoologia;BolMBMLzool:;;82;1;3;;
176;Threnetes cristinae n.sp.;"Ruschi Augusto;";1975;;Série Zoologia;BolMBMLzool:;;83;1;3;;
177;Beija-flores do Amapá com a descrição de uma nova subespécie Threnetes niger freirei n. sub sp.;"Ruschi Augusto;";1976;;Série Zoologia;BolMBMLzool:;;84;1;4;;
178;Aves do Estado do Espírito Santo. Algumas observações sobre:Tinamus solitarius solitarius (Vieillot, 1819);"Ruschi Augusto;";1976;;Série Zoologia;BolMBMLzool:;;85;1;6;;
179;Aves do Estado do Espírito Santo. Algumas observações sobre: Crax blumenbachii Spix, 1825;"Ruschi Augusto;";1976;;Série Zoologia;BolMBMLzool:;;86;1;5;;
180;Observações sobre nidificação, material de ninho, banho, espreguiçar, bocejar, canto e movimento realizado por Topaza pella pella (Linné, 1758) e Topaza pella pyra (Gould, 1846);"Ruschi Augusto;";1977;;Série Zoologia;BolMBMLzool:;;87;1;6;;
181;A ornitofauna da Estação Biológica do Museu Nacional;"Ruschi Augusto;";1977;;Série Zoologia;BolMBMLzool:;;88;1;10;;
182;Trochilogeografia;"Ruschi Augusto;ru;";1978;;Série Zoologia;BolMBMLzool:;;89;1;14;;
183;A atual fauna de mamíferos, aves e répteis da Reserva Biológica de Combóios;"Ruschi Augusto;";1978;;Série Zoologia;BolMBMLzool:;;90;1;26;;
184;Morcegos das Reservas Biológicas do Estado do Espírito Santo e algumas observações novas - Considerações sobre algumas descobertas publicadas em 1952-53;"Ruschi Augusto;";1978;;Série Zoologia;BolMBMLzool:;;91;1;6;;
185;Aves: Trochilidae. A maneira de alimentação da próle na família Trochilidae;"Ruschi Augusto;";1978;;Série Zoologia;BolMBMLzool:;;92;1;2;;
186;Aves Trochilidae - Ramphodon naevius freitasi n.s.sp.;"Ruschi Augusto;";1978;;Série Zoologia;BolMBMLzool:;;93;1;6;;
187;A fauna vertebrada do Parque Nacional de Monte Pascoal;"Ruschi Augusto;";1978;;Série Zoologia;BolMBMLzool:;;94;1;7;;
188;Mamíferos e aves do Parque Nacional do Caparaó. Introdução e considerações finais e ecológicas sobre a flora do Parque;"Ruschi Augusto;";1978;;Série Zoologia;BolMBMLzool:;;95;1;28;;
189;Novo gênero de Cricetidae  (Rodentia) de Castelo, Espírito Santo, Brasil;"Cunha FLS;Cruz JF;";1979;;Série Zoologia;BolMBMLzool:;;96;1;5;;
190;Vultur gryphus Linnaeus, 1758. e Sarcoramphus papa Linnaeus, 1758 - Observações sobre o Urubú-rei;"Ruschi Augusto;";1980;;Série Zoologia;BolMBMLzool:;;97;1;5;;
191;A fauna e a flora da Estação Biológica de Sooretama;"Ruschi Augusto;";1980;;Série Zoologia;BolMBMLzool:;;98;1;24;;
192;Os ninhos dos Limpa-folhas: Philydor atricapillus Wind, 18221 e Philydor rufus rufus Vieillot, 1818;"Ruschi Augusto;";1981;;Série Zoologia;BolMBMLzool:;;99;1;1;;
193;Uma nova espécie de beija-flor do Brasil: Amazilia rondoniae n. sp. e a chave para determinar as espécies de Amazilia que ocorrem no Brasil;"Ruschi Augusto;";1982;;Série Zoologia;BolMBMLzool:;;100;1;2;;
194;Importância dos Equinóides no Estudo da variação do nível do mar no Holoceno;"Cunha FLS;Moreira M;Pires TCSA;Hora MMPS;";1982;;Série Zoologia;BolMBMLzool:;;101;1;11;;
195;As aves observadas no Jardim Botânico do Rio de Janeiro;"Ruschi Augusto;";1982;;Série Zoologia;BolMBMLzool:;;102;1;11;;
196;Mamíferos e aves observadas na Reserva Biológica de Pedra Azul no Estado do Espírito Santo;"Ruschi Augusto;";1982;;Série Zoologia;BolMBMLzool:;;103;1;15;;
197;Bibliografia sobre beija-flores do Brasil;"Ruschi Augusto;";1983;;Série Zoologia;BolMBMLzool:;;104;1;44;;
198;Trochilidae (aves). XXXI. Gênero Calliphlox. Material examinado, colecionado no Brasil e existente em Museus do Brasil, dos USA e da Inglaterra;"Ruschi Augusto;";1984;;Série Zoologia;BolMBMLzool:;;105;1;2;;
199;Trochilidae (Aves). XXXIII. Tipos examinados no AMNH. Material examinado, colecionado no Brasil ou adjacências;"Ruschi Augusto;";1984;;Série Zoologia;BolMBMLzool:;;107;1;2;;
200;Trochilidae (aves). XXXIV. Tipos examinados no BM, Britsh Museum Natural History, Academia de Ciências de Filadélfia, e material montado da Coleção de Loddges. Material colecionado no Brasil ou em países limítrofes;"Ruschi Augusto;";1984;;Série Zoologia;BolMBMLzool:;;108;1;2;;
201;Trochilidae (aves). XXXV. Tipos examinados em companhia do Prof. Dr. Jacques Berlioz, no Museu de História Natural, em Paris;"Ruschi Augusto;";1984;;Série Zoologia;BolMBMLzool:;;109;1;2;;
202;Algumas áreas de endemismo e relictos da fauna e flora Espíritosantense;"Ruschi Augusto;";1984;;Série Zoologia;BolMBMLzool:;;110;1;14;;
503;O efeito da fragmentação da Mata Atlântica serrana sobre a comunidade de pequenos mamíferos de Santa Teresa, Espírito Santo;"Passamani M;";1994;"Ecologia animal,Mamíferos,Mata Atlântica;";ECOLOGIA;;;;;;Universidade Federal do Rio de Janeiro;
490;Espécies com potencial ornamental da Estação Biológica de Santa Júlia , Santa Teresa - ES;"Chamas CAPC;";1995;;Botânica;;;;;;Universidade Federal do Espírito Santo;
495;Floristica e fitossociologia da floresta atlântica na Estação Biológia de Santa Lúcia, Santa Teresa - ES;"Thomaz LD;";1996;"fitossociologia; Floresta Atlântica; Santa Teresa; ES";Ecologia;;;;;;;
499;IX Congresso Brasileiro de Primatologia;"Mendes SL;";1999;"Santa Teresa;BRA;";ZOOLOGIA;;;;1;87;;
494;Florística e distribuição geográfica das Orchidaceae da Estação Biológica da Santa Lúcia, Santa Teresa, Espírito Santo;"Romagna RV;";2002;"Florística;Distribuição geográfica;Orchidaceae;Santa Teresa;Espírito Santo;";Botânica;;;;1;91;Escola Superior São Francisco de Assis;
485;Caracterização da Avifauna do Parque do Museu de Biologia Prof. Mello Leitão, Santa Teresa, Espírito Santo.;"Vieira LA;";2002;;Monografia;;;;1;75;Escola Superior São Francisco de Assis;
486;Caracterização de um peptídeo da secreção cutânea da espécie hypsiboas semilineatus (Perereca), da região de Mata Atlântica, Vila-Velha, Espírito Santo;"Dias DM;";2002;"Anuros,Hypsiboas,semilineatus,Anfíbios;";ZOOLOGIA;;;;1;48;Centro Universitário de Vila Velha;
500;Levantamento Florístico das Blechnaceae (C. Presl) Copeland (Pteridophyta) dos remanescentes florestais de Santa Teresa, ES.;"Gasperazzo RAK;";2003;"ES;levantamento;pteridophyta;Santa Teresa;";BOTÂNICA;;;;1;87;Escola Superior São Francisco de Assis;
481;A ictiofauna do rio Timbuí, Santa Teresa, sudeste do Brasil.;"Bernabé JF;";2003;;Dissertação de Mestrado;;;;1;65;Universidade Federal do Espírito Santo;
502;Mapeamento dos Fragmentos de Mata Atlântica da Bacia Hidrográfica do rio Timbuí, Santa Teresa, Espírito Santo;"Perini MA;";2003;;;;;;;;;
493;Flóra das Orchidaceae na Pedra do Garrafão, Município de santa Maria de Jetibá - ES;"Berger MVS;";2004;;Botânica;;;;1;84;Escola Superior São Francisco de Assis;
496;Gesneriaceae da Rebio Augusto Ruschi;"Rossini J;";2004;"Gesneriaceae,Rebio Augusto Ruschi,Mata Atlântica;";BOTÂNICA;;;;1;62;Escola Superior São Francisco de Assis;
497;Hipótese evolutivas sobre a origem e manutençao dos dormitórios  comunais de Heliconius erato ( Lepidoptera, Nymphalidae);"Endringer FB;Silva PR;";2004;;Ecologia;;;;;;Escola Superior São Francisco de Assis ;
501;Mamíferos do Mosteiro Zen Morro da Vargem, Ibiraçu - Espírito Santo;"Segatto EB;";2004;;Zoologia;;;;1;35;Escola Superior São Francisco de Assis;
488;Distribuição das Orchidaceae ao Longo de um Gadiente Altitudinal no Estado do Espírito Santo;"Paviotti FA;";2005;;Botânica;;;;1;40;Escola Superior São Francisco de Assis;
491;Estudo  da diversidade de aranhas (Arachnida, Araneae) de Santa Teresa, Região  Centro - Serrana do Espírito Santo.;"Gonçalves TS;";2005;"Biodiversidade,Mata Atlântica,Santa Teresa,Arachnida;";Ecologia;;;;1;38;Escola Superior São  Francisco  de Assis;
487;Curso de Educação Ambiental para professores de Santa Teresa e região;"Universidade Federal do Rio de Janeiro CNdPEAPMADaMA;";2005;"Educação Ambiental,Mata Atlântica - Espírito Santo;";MEIO- AMBIENTE;;;;;;Santa Teresa, ES;
498;Impacto da Rodovia Josil Espíndula Agostini ( ES-259 ) na mortalidade de animais silvestres por atropelamento;"Milli MS;";2005;"Animais silvestres ,atroplelamento,Mata Atântica;";Zoologia;;;;1;19;Escola Superior São Francisco de Assis;
489;Efeitos da Fragmentação da Mata Atlântica sobre Comunidade de Aves na Região Serrana de Santa Teresa, Estado do Espírito Santo;"Simon JE;";2006;"Aves ,Santa Teresa ,Mata Atlântica ,Fragmentação;";ORNITOLOGIA;;;;1;142;Universidade Federal do Rio de Janeiro;
482;Anuran hotspots;Rödder,D.,Teixeira,R.L.,Ferreira,R.B.,Dantas,R.B.,Pertel,W.,Guarneiro,G.;2007;Zoologia,Anfíbios,Anuros,Conservação; ;;43;2;91;110;;
483;Asclepiadoideae (Apocynaceae) no município de Santa Teresa, Espírito Santo, Brasil.;"Goes MB;";2007;"Asclepiadoideae,Apocynaceae,Mata Atlântica;";BOTÂNICA;;;;1;191;Universidade Federal do Rio de Janeiro;
492;Estudo da composição atual do troquilifauna no munícipio de Santa Teresa, Espírito Santo.;"Ruschi PA;";2007;"Beija-flores ,Santa Teresa,Trochilidae;";Ornitologia;;;;1;26;Escola Superior São Francisco de Assis;
484;Beija-Flores;"Ruschi Augusto;";2008;;ORNITOLOGIA;;;;;;Santa Teresa, BRA;
